Team1,Team1Score,Team2,Team2Score,Team1Win,Team1OFFRTG,Team1DEFRTG,Team1NETRTG,Team1AST%,Team1AST/TO,"Team1AST
RATIO",Team1OREB%,Team1DREB%,Team1REB%,Team1TOV%,Team1EFG%,Team1TS%,Team1PACE,Team1PIE,Team2OFFRTG,Team2DEFRTG,Team2NETRTG,Team2AST%,Team2AST/TO,"Team2AST
RATIO",Team2OREB%,Team2DREB%,Team2REB%,Team2TOV%,Team2EFG%,Team2TS%,Team2PACE,Team2PIE
Minnesota Timberwolves,98,Portland Trail Blazers,105,0,112.0,117.4,-5.4,62.0,1.97,18.4,30.8,72.2,50.9,13.1,50.4,55.6,97.06,48.2,110.6,109.1,1.5,48.9,1.7,14.7,27.2,70.4,48.0,11.5,50.4,54.6,94.21,49.0
Atlanta Hawks,114,Cleveland Cavaliers,100,1,106.3,103.6,2.7,69.0,1.72,19.6,26.0,75.2,51.3,15.9,52.3,55.8,97.62,52.2,111.6,109.9,1.6,57.9,1.6,17.4,24.6,75.8,51.0,14.6,55.4,58.7,96.47,50.8
Miami Heat,94,Toronto Raptors,96,0,111.1,107.6,3.5,55.8,1.65,16.8,26.9,75.9,50.9,13.8,53.5,56.8,97.06,51.4,107.2,104.1,3.1,50.4,1.51,15.8,25.8,72.7,50.0,13.8,52.4,55.9,94.75,53.1
Detroit Pistons,114,Houston Rockets,109,1,109.5,108.1,1.4,53.1,2.0,16.4,32.1,77.1,52.5,11.6,50.2,52.1,96.6,47.2,111.0,112.3,-1.3,63.0,1.74,17.9,24.4,69.2,47.6,14.0,53.5,57.1,104.58,47.6
New York Knicks,88,Memphis Grizzlies,101,0,107.6,113.3,-5.7,56.3,1.63,16.6,33.9,71.8,51.2,14.4,48.5,51.8,92.58,46.8,104.9,108.7,-3.8,62.6,1.57,18.2,27.7,68.3,48.7,15.8,52.0,54.9,89.94,49.2
San Antonio Spurs,102,Dallas Mavericks,89,1,104.3,104.0,0.3,58.5,1.63,17.2,26.9,74.1,50.4,14.5,50.5,53.2,92.2,50.1,103.6,112.1,-8.5,64.3,1.82,18.2,22.8,70.0,45.8,13.6,50.4,53.7,94.79,45.3
New Orleans Pelicans,106,Denver Nuggets,122,0,107.5,116.7,-9.3,58.4,2.21,18.1,20.3,67.9,43.2,11.0,51.1,54.8,100.42,45.3,112.2,106.7,5.5,62.5,1.92,19.1,26.0,75.1,51.9,13.7,54.4,58.0,102.0,54.4
Minnesota Timberwolves,113,Utah Jazz,120,0,112.0,117.4,-5.4,62.0,1.97,18.4,30.8,72.2,50.9,13.1,50.4,55.6,97.06,48.2,113.9,110.4,3.6,61.3,1.8,19.1,28.5,72.9,51.3,14.9,55.8,58.1,91.17,52.3
Oklahoma City Thunder,99,Phoenix Suns,120,0,105.8,106.6,-0.8,52.2,1.4,14.9,33.9,78.0,54.6,14.8,48.0,51.9,97.5,47.8,112.9,115.6,-2.7,49.8,1.51,15.1,35.6,68.6,52.0,13.9,49.7,54.4,102.42,49.4
Sacramento Kings,94,Los Angeles Lakers,98,0,111.9,109.7,2.2,61.3,1.73,18.9,23.8,72.5,50.1,14.8,55.9,59.8,99.5,52.4,105.4,104.3,1.0,54.9,1.51,16.6,28.9,75.6,50.7,15.0,50.0,53.1,98.43,48.1
Chicago Bulls,106,Brooklyn Nets,107,0,107.4,94.1,13.2,61.4,1.8,18.2,26.0,77.3,53.0,13.8,51.5,55.4,100.29,57.6,102.9,105.0,-2.1,60.8,1.51,17.1,21.1,75.3,48.8,14.9,50.0,55.0,103.29,50.1
Boston Celtics,121,Charlotte Hornets,114,1,112.4,109.0,3.4,70.9,2.3,20.4,23.1,72.5,48.3,12.4,53.9,57.4,98.5,52.2,105.3,113.8,-8.4,56.1,1.68,16.1,21.4,75.2,47.2,12.6,48.5,53.9,94.0,45.5
Indiana Pacers,127,Orlando Magic,112,1,118.9,106.3,12.6,58.3,1.95,18.9,29.4,77.2,53.1,13.6,56.0,59.6,94.15,56.2,105.2,118.0,-12.8,63.4,1.77,18.1,23.2,74.0,48.1,13.9,50.4,54.5,99.75,44.1
Milwaukee Bucks,90,Philadelphia 76ers,82,1,97.5,106.6,-9.1,64.4,1.4,17.9,22.0,72.3,47.6,17.1,50.0,53.1,93.25,43.9,104.6,114.9,-10.3,63.6,1.49,17.1,29.3,71.7,48.5,15.9,48.5,53.5,98.67,43.1
Miami Heat,106,Washington Wizards,103,1,111.1,107.6,3.5,55.8,1.65,16.8,26.9,75.9,50.9,13.8,53.5,56.8,97.06,51.4,110.8,114.5,-3.8,58.0,1.56,17.9,27.4,69.8,49.1,15.5,55.1,58.4,97.58,49.0
Utah Jazz,86,Portland Trail Blazers,101,0,113.9,110.4,3.6,61.3,1.8,19.1,28.5,72.9,51.3,14.9,55.8,58.1,91.17,52.3,110.6,109.1,1.5,48.9,1.7,14.7,27.2,70.4,48.0,11.5,50.4,54.6,94.21,49.0
New Orleans Pelicans,101,Golden State Warriors,123,0,107.5,116.7,-9.3,58.4,2.21,18.1,20.3,67.9,43.2,11.0,51.1,54.8,100.42,45.3,117.3,104.5,12.9,67.2,2.07,21.0,27.6,70.2,50.7,14.4,57.9,60.9,101.0,57.8
Toronto Raptors,110,New York Knicks,97,1,107.2,104.1,3.1,50.4,1.51,15.8,25.8,72.7,50.0,13.8,52.4,55.9,94.75,53.1,107.6,113.3,-5.7,56.3,1.63,16.6,33.9,71.8,51.2,14.4,48.5,51.8,92.58,46.8
Cleveland Cavaliers,125,Atlanta Hawks,126,0,111.6,109.9,1.6,57.9,1.6,17.4,24.6,75.8,51.0,14.6,55.4,58.7,96.47,50.8,106.3,103.6,2.7,69.0,1.72,19.6,26.0,75.2,51.3,15.9,52.3,55.8,97.62,52.2
Oklahoma City Thunder,106,Denver Nuggets,105,1,105.8,106.6,-0.8,52.2,1.4,14.9,33.9,78.0,54.6,14.8,48.0,51.9,97.5,47.8,112.2,106.7,5.5,62.5,1.92,19.1,26.0,75.1,51.9,13.7,54.4,58.0,102.0,54.4
Detroit Pistons,103,Memphis Grizzlies,90,1,109.5,108.1,1.4,53.1,2.0,16.4,32.1,77.1,52.5,11.6,50.2,52.1,96.6,47.2,104.9,108.7,-3.8,62.6,1.57,18.2,27.7,68.3,48.7,15.8,52.0,54.9,89.94,49.2
Dallas Mavericks,111,Phoenix Suns,124,0,103.6,112.1,-8.5,64.3,1.82,18.2,22.8,70.0,45.8,13.6,50.4,53.7,94.79,45.3,112.9,115.6,-2.7,49.8,1.51,15.1,35.6,68.6,52.0,13.9,49.7,54.4,102.42,49.4
Houston Rockets,135,Sacramento Kings,128,1,111.0,112.3,-1.3,63.0,1.74,17.9,24.4,69.2,47.6,14.0,53.5,57.1,104.58,47.6,111.9,109.7,2.2,61.3,1.73,18.9,23.8,72.5,50.1,14.8,55.9,59.8,99.5,52.4
Minnesota Timberwolves,109,Los Angeles Lakers,110,0,112.0,117.4,-5.4,62.0,1.97,18.4,30.8,72.2,50.9,13.1,50.4,55.6,97.06,48.2,105.4,104.3,1.0,54.9,1.51,16.6,28.9,75.6,50.7,15.0,50.0,53.1,98.43,48.1
Indiana Pacers,120,Philadelphia 76ers,111,1,118.9,106.3,12.6,58.3,1.95,18.9,29.4,77.2,53.1,13.6,56.0,59.6,94.15,56.2,104.6,114.9,-10.3,63.6,1.49,17.1,29.3,71.7,48.5,15.9,48.5,53.5,98.67,43.1
Brooklyn Nets,105,Boston Celtics,114,0,102.9,105.0,-2.1,60.8,1.51,17.1,21.1,75.3,48.8,14.9,50.0,55.0,103.29,50.1,112.4,109.0,3.4,70.9,2.3,20.4,23.1,72.5,48.3,12.4,53.9,57.4,98.5,52.2
Cleveland Cavaliers,121,Miami Heat,124,0,111.6,109.9,1.6,57.9,1.6,17.4,24.6,75.8,51.0,14.6,55.4,58.7,96.47,50.8,111.1,107.6,3.5,55.8,1.65,16.8,26.9,75.9,50.9,13.8,53.5,56.8,97.06,51.4
Orlando Magic,75,Chicago Bulls,122,0,105.2,118.0,-12.8,63.4,1.77,18.1,23.2,74.0,48.1,13.9,50.4,54.5,99.75,44.1,107.4,94.1,13.2,61.4,1.8,18.2,26.0,77.3,53.0,13.8,51.5,55.4,100.29,57.6
Washington Wizards,105,Detroit Pistons,101,1,110.8,114.5,-3.8,58.0,1.56,17.9,27.4,69.8,49.1,15.5,55.1,58.4,97.58,49.0,109.5,108.1,1.4,53.1,2.0,16.4,32.1,77.1,52.5,11.6,50.2,52.1,96.6,47.2
Charlotte Hornets,79,Milwaukee Bucks,89,0,105.3,113.8,-8.4,56.1,1.68,16.1,21.4,75.2,47.2,12.6,48.5,53.9,94.0,45.5,97.5,106.6,-9.1,64.4,1.4,17.9,22.0,72.3,47.6,17.1,50.0,53.1,93.25,43.9
San Antonio Spurs,98,Portland Trail Blazers,99,0,104.3,104.0,0.3,58.5,1.63,17.2,26.9,74.1,50.4,14.5,50.5,53.2,92.2,50.1,110.6,109.1,1.5,48.9,1.7,14.7,27.2,70.4,48.0,11.5,50.4,54.6,94.21,49.0
Utah Jazz,105,Golden State Warriors,99,1,113.9,110.4,3.6,61.3,1.8,19.1,28.5,72.9,51.3,14.9,55.8,58.1,91.17,52.3,117.3,104.5,12.9,67.2,2.07,21.0,27.6,70.2,50.7,14.4,57.9,60.9,101.0,57.8
Charlotte Hornets,76,Atlanta Hawks,103,0,105.3,113.8,-8.4,56.1,1.68,16.1,21.4,75.2,47.2,12.6,48.5,53.9,94.0,45.5,106.3,103.6,2.7,69.0,1.72,19.6,26.0,75.2,51.3,15.9,52.3,55.8,97.62,52.2
Oklahoma City Thunder,100,Minnesota Timberwolves,98,1,105.8,106.6,-0.8,52.2,1.4,14.9,33.9,78.0,54.6,14.8,48.0,51.9,97.5,47.8,112.0,117.4,-5.4,62.0,1.97,18.4,30.8,72.2,50.9,13.1,50.4,55.6,97.06,48.2
Denver Nuggets,109,Dallas Mavericks,91,1,112.2,106.7,5.5,62.5,1.92,19.1,26.0,75.1,51.9,13.7,54.4,58.0,102.0,54.4,103.6,112.1,-8.5,64.3,1.82,18.2,22.8,70.0,45.8,13.6,50.4,53.7,94.79,45.3
New Orleans Pelicans,96,Los Angeles Lakers,108,0,107.5,116.7,-9.3,58.4,2.21,18.1,20.3,67.9,43.2,11.0,51.1,54.8,100.42,45.3,105.4,104.3,1.0,54.9,1.51,16.6,28.9,75.6,50.7,15.0,50.0,53.1,98.43,48.1
Phoenix Suns,104,Sacramento Kings,129,0,112.9,115.6,-2.7,49.8,1.51,15.1,35.6,68.6,52.0,13.9,49.7,54.4,102.42,49.4,111.9,109.7,2.2,61.3,1.73,18.9,23.8,72.5,50.1,14.8,55.9,59.8,99.5,52.4
Milwaukee Bucks,94,Boston Celtics,112,0,97.5,106.6,-9.1,64.4,1.4,17.9,22.0,72.3,47.6,17.1,50.0,53.1,93.25,43.9,112.4,109.0,3.4,70.9,2.3,20.4,23.1,72.5,48.3,12.4,53.9,57.4,98.5,52.2
Brooklyn Nets,73,Chicago Bulls,112,0,102.9,105.0,-2.1,60.8,1.51,17.1,21.1,75.3,48.8,14.9,50.0,55.0,103.29,50.1,107.4,94.1,13.2,61.4,1.8,18.2,26.0,77.3,53.0,13.8,51.5,55.4,100.29,57.6
Toronto Raptors,98,Cleveland Cavaliers,83,1,107.2,104.1,3.1,50.4,1.51,15.8,25.8,72.7,50.0,13.8,52.4,55.9,94.75,53.1,111.6,109.9,1.6,57.9,1.6,17.4,24.6,75.8,51.0,14.6,55.4,58.7,96.47,50.8
Minnesota Timberwolves,118,Houston Rockets,123,0,112.0,117.4,-5.4,62.0,1.97,18.4,30.8,72.2,50.9,13.1,50.4,55.6,97.06,48.2,111.0,112.3,-1.3,63.0,1.74,17.9,24.4,69.2,47.6,14.0,53.5,57.1,104.58,47.6
Atlanta Hawks,86,Indiana Pacers,104,0,106.3,103.6,2.7,69.0,1.72,19.6,26.0,75.2,51.3,15.9,52.3,55.8,97.62,52.2,118.9,106.3,12.6,58.3,1.95,18.9,29.4,77.2,53.1,13.6,56.0,59.6,94.15,56.2
Dallas Mavericks,100,Memphis Grizzlies,93,1,103.6,112.1,-8.5,64.3,1.82,18.2,22.8,70.0,45.8,13.6,50.4,53.7,94.79,45.3,104.9,108.7,-3.8,62.6,1.57,18.2,27.7,68.3,48.7,15.8,52.0,54.9,89.94,49.2
Washington Wizards,102,Miami Heat,110,0,110.8,114.5,-3.8,58.0,1.56,17.9,27.4,69.8,49.1,15.5,55.1,58.4,97.58,49.0,111.1,107.6,3.5,55.8,1.65,16.8,26.9,75.9,50.9,13.8,53.5,56.8,97.06,51.4
Philadelphia 76ers,113,New York Knicks,114,0,104.6,114.9,-10.3,63.6,1.49,17.1,29.3,71.7,48.5,15.9,48.5,53.5,98.67,43.1,107.6,113.3,-5.7,56.3,1.63,16.6,33.9,71.8,51.2,14.4,48.5,51.8,92.58,46.8
Denver Nuggets,111,Oklahoma City Thunder,105,1,112.2,106.7,5.5,62.5,1.92,19.1,26.0,75.1,51.9,13.7,54.4,58.0,102.0,54.4,105.8,106.6,-0.8,52.2,1.4,14.9,33.9,78.0,54.6,14.8,48.0,51.9,97.5,47.8
Detroit Pistons,109,Orlando Magic,113,0,109.5,108.1,1.4,53.1,2.0,16.4,32.1,77.1,52.5,11.6,50.2,52.1,96.6,47.2,105.2,118.0,-12.8,63.4,1.77,18.1,23.2,74.0,48.1,13.9,50.4,54.5,99.75,44.1
San Antonio Spurs,97,Utah Jazz,101,0,104.3,104.0,0.3,58.5,1.63,17.2,26.9,74.1,50.4,14.5,50.5,53.2,92.2,50.1,113.9,110.4,3.6,61.3,1.8,19.1,28.5,72.9,51.3,14.9,55.8,58.1,91.17,52.3
Los Angeles Lakers,94,Golden State Warriors,109,0,105.4,104.3,1.0,54.9,1.51,16.6,28.9,75.6,50.7,15.0,50.0,53.1,98.43,48.1,117.3,104.5,12.9,67.2,2.07,21.0,27.6,70.2,50.7,14.4,57.9,60.9,101.0,57.8
New Orleans Pelicans,103,Portland Trail Blazers,100,1,107.5,116.7,-9.3,58.4,2.21,18.1,20.3,67.9,43.2,11.0,51.1,54.8,100.42,45.3,110.6,109.1,1.5,48.9,1.7,14.7,27.2,70.4,48.0,11.5,50.4,54.6,94.21,49.0
Indiana Pacers,108,Cleveland Cavaliers,109,0,118.9,106.3,12.6,58.3,1.95,18.9,29.4,77.2,53.1,13.6,56.0,59.6,94.15,56.2,111.6,109.9,1.6,57.9,1.6,17.4,24.6,75.8,51.0,14.6,55.4,58.7,96.47,50.8
Milwaukee Bucks,97,Toronto Raptors,83,1,97.5,106.6,-9.1,64.4,1.4,17.9,22.0,72.3,47.6,17.1,50.0,53.1,93.25,43.9,107.2,104.1,3.1,50.4,1.51,15.8,25.8,72.7,50.0,13.8,52.4,55.9,94.75,53.1
Memphis Grizzlies,82,San Antonio Spurs,111,0,104.9,108.7,-3.8,62.6,1.57,18.2,27.7,68.3,48.7,15.8,52.0,54.9,89.94,49.2,104.3,104.0,0.3,58.5,1.63,17.2,26.9,74.1,50.4,14.5,50.5,53.2,92.2,50.1
Atlanta Hawks,107,Washington Wizards,114,0,106.3,103.6,2.7,69.0,1.72,19.6,26.0,75.2,51.3,15.9,52.3,55.8,97.62,52.2,110.8,114.5,-3.8,58.0,1.56,17.9,27.4,69.8,49.1,15.5,55.1,58.4,97.58,49.0
Portland Trail Blazers,109,Golden State Warriors,121,0,110.6,109.1,1.5,48.9,1.7,14.7,27.2,70.4,48.0,11.5,50.4,54.6,94.21,49.0,117.3,104.5,12.9,67.2,2.07,21.0,27.6,70.2,50.7,14.4,57.9,60.9,101.0,57.8
Chicago Bulls,106,Boston Celtics,102,1,107.4,94.1,13.2,61.4,1.8,18.2,26.0,77.3,53.0,13.8,51.5,55.4,100.29,57.6,112.4,109.0,3.4,70.9,2.3,20.4,23.1,72.5,48.3,12.4,53.9,57.4,98.5,52.2
Oklahoma City Thunder,87,Houston Rockets,118,0,105.8,106.6,-0.8,52.2,1.4,14.9,33.9,78.0,54.6,14.8,48.0,51.9,97.5,47.8,111.0,112.3,-1.3,63.0,1.74,17.9,24.4,69.2,47.6,14.0,53.5,57.1,104.58,47.6
Indiana Pacers,111,Cleveland Cavaliers,117,0,118.9,106.3,12.6,58.3,1.95,18.9,29.4,77.2,53.1,13.6,56.0,59.6,94.15,56.2,111.6,109.9,1.6,57.9,1.6,17.4,24.6,75.8,51.0,14.6,55.4,58.7,96.47,50.8
Memphis Grizzlies,82,San Antonio Spurs,96,0,104.9,108.7,-3.8,62.6,1.57,18.2,27.7,68.3,48.7,15.8,52.0,54.9,89.94,49.2,104.3,104.0,0.3,58.5,1.63,17.2,26.9,74.1,50.4,14.5,50.5,53.2,92.2,50.1
Milwaukee Bucks,100,Toronto Raptors,106,0,97.5,106.6,-9.1,64.4,1.4,17.9,22.0,72.3,47.6,17.1,50.0,53.1,93.25,43.9,107.2,104.1,3.1,50.4,1.51,15.8,25.8,72.7,50.0,13.8,52.4,55.9,94.75,53.1
Chicago Bulls,111,Boston Celtics,97,1,107.4,94.1,13.2,61.4,1.8,18.2,26.0,77.3,53.0,13.8,51.5,55.4,100.29,57.6,112.4,109.0,3.4,70.9,2.3,20.4,23.1,72.5,48.3,12.4,53.9,57.4,98.5,52.2
Atlanta Hawks,101,Washington Wizards,109,0,106.3,103.6,2.7,69.0,1.72,19.6,26.0,75.2,51.3,15.9,52.3,55.8,97.62,52.2,110.8,114.5,-3.8,58.0,1.56,17.9,27.4,69.8,49.1,15.5,55.1,58.4,97.58,49.0
Oklahoma City Thunder,111,Houston Rockets,115,0,105.8,106.6,-0.8,52.2,1.4,14.9,33.9,78.0,54.6,14.8,48.0,51.9,97.5,47.8,111.0,112.3,-1.3,63.0,1.74,17.9,24.4,69.2,47.6,14.0,53.5,57.1,104.58,47.6
Portland Trail Blazers,81,Golden State Warriors,110,0,110.6,109.1,1.5,48.9,1.7,14.7,27.2,70.4,48.0,11.5,50.4,54.6,94.21,49.0,117.3,104.5,12.9,67.2,2.07,21.0,27.6,70.2,50.7,14.4,57.9,60.9,101.0,57.8
Cleveland Cavaliers,119,Indiana Pacers,114,1,111.6,109.9,1.6,57.9,1.6,17.4,24.6,75.8,51.0,14.6,55.4,58.7,96.47,50.8,118.9,106.3,12.6,58.3,1.95,18.9,29.4,77.2,53.1,13.6,56.0,59.6,94.15,56.2
Toronto Raptors,77,Milwaukee Bucks,104,0,107.2,104.1,3.1,50.4,1.51,15.8,25.8,72.7,50.0,13.8,52.4,55.9,94.75,53.1,97.5,106.6,-9.1,64.4,1.4,17.9,22.0,72.3,47.6,17.1,50.0,53.1,93.25,43.9
San Antonio Spurs,94,Memphis Grizzlies,105,0,104.3,104.0,0.3,58.5,1.63,17.2,26.9,74.1,50.4,14.5,50.5,53.2,92.2,50.1,104.9,108.7,-3.8,62.6,1.57,18.2,27.7,68.3,48.7,15.8,52.0,54.9,89.94,49.2
Boston Celtics,104,Chicago Bulls,87,1,112.4,109.0,3.4,70.9,2.3,20.4,23.1,72.5,48.3,12.4,53.9,57.4,98.5,52.2,107.4,94.1,13.2,61.4,1.8,18.2,26.0,77.3,53.0,13.8,51.5,55.4,100.29,57.6
Houston Rockets,113,Oklahoma City Thunder,115,0,111.0,112.3,-1.3,63.0,1.74,17.9,24.4,69.2,47.6,14.0,53.5,57.1,104.58,47.6,105.8,106.6,-0.8,52.2,1.4,14.9,33.9,78.0,54.6,14.8,48.0,51.9,97.5,47.8
Toronto Raptors,87,Milwaukee Bucks,76,1,107.2,104.1,3.1,50.4,1.51,15.8,25.8,72.7,50.0,13.8,52.4,55.9,94.75,53.1,97.5,106.6,-9.1,64.4,1.4,17.9,22.0,72.3,47.6,17.1,50.0,53.1,93.25,43.9
Washington Wizards,98,Atlanta Hawks,116,0,110.8,114.5,-3.8,58.0,1.56,17.9,27.4,69.8,49.1,15.5,55.1,58.4,97.58,49.0,106.3,103.6,2.7,69.0,1.72,19.6,26.0,75.2,51.3,15.9,52.3,55.8,97.62,52.2
San Antonio Spurs,108,Memphis Grizzlies,110,0,104.3,104.0,0.3,58.5,1.63,17.2,26.9,74.1,50.4,14.5,50.5,53.2,92.2,50.1,104.9,108.7,-3.8,62.6,1.57,18.2,27.7,68.3,48.7,15.8,52.0,54.9,89.94,49.2
Golden State Warriors,119,Portland Trail Blazers,113,1,117.3,104.5,12.9,67.2,2.07,21.0,27.6,70.2,50.7,14.4,57.9,60.9,101.0,57.8,110.6,109.1,1.5,48.9,1.7,14.7,27.2,70.4,48.0,11.5,50.4,54.6,94.21,49.0
