Team1,Team1Score,Team2,Team2Score,Team1Win,Team1OFFRTG,Team1DEFRTG,Team1NETRTG,Team1AST%,Team1AST/TO,"Team1AST
RATIO",Team1OREB%,Team1DREB%,Team1REB%,Team1TOV%,Team1EFG%,Team1TS%,Team1PACE,Team1PIE,Team2OFFRTG,Team2DEFRTG,Team2NETRTG,Team2AST%,Team2AST/TO,"Team2AST
RATIO",Team2OREB%,Team2DREB%,Team2REB%,Team2TOV%,Team2EFG%,Team2TS%,Team2PACE,Team2PIE
Washington Bullets,89,Utah Jazz,111,0,103.2,110.4,-7.2,59.6,1.44,17.5,30.1,71.7,50.0,16.7,49.4,53.2,94.25,45.7,114.8,105.1,9.7,73.2,1.77,21.2,33.9,68.8,52.2,17.3,54.2,59.4,92.82,60.1
Minnesota Timberwolves,101,Charlotte Hornets,115,0,104.3,100.6,3.7,65.0,1.62,18.5,29.8,61.9,47.4,15.9,49.7,54.3,92.7,56.1,117.6,109.0,8.6,68.3,2.03,20.9,30.6,64.5,48.7,14.8,55.4,59.7,90.62,56.9
Sacramento Kings,96,Dallas Mavericks,104,0,106.3,109.9,-3.6,61.4,1.56,17.3,35.8,68.5,51.6,15.9,49.4,52.9,93.33,47.6,103.3,107.0,-3.6,58.2,1.33,16.1,35.1,67.9,51.1,16.9,47.8,52.1,89.28,46.3
Atlanta Hawks,107,Golden State Warriors,85,1,107.5,103.8,3.8,55.8,1.49,16.3,33.7,65.2,49.1,15.4,49.7,52.9,88.15,51.9,103.3,113.6,-10.3,59.0,1.3,16.2,34.3,65.8,49.7,17.4,48.4,52.8,93.59,44.5
Los Angeles Lakers,86,Los Angeles Clippers,108,0,108.1,105.8,2.3,58.8,1.66,16.7,30.3,69.8,49.6,13.8,49.0,54.2,93.99,51.0,103.3,101.4,1.9,54.7,1.13,15.9,33.9,64.8,50.0,19.4,50.3,53.7,94.13,50.8
Cleveland Cavaliers,79,Milwaukee Bucks,78,1,103.1,100.0,3.1,63.7,1.44,17.6,33.1,69.5,51.6,17.3,49.1,53.3,82.63,52.0,101.8,106.9,-5.1,57.0,1.22,15.7,32.9,66.0,49.3,17.7,48.0,52.6,89.71,45.6
Vancouver Grizzlies,105,New Jersey Nets,111,0,104.6,108.9,-4.2,66.6,1.51,18.7,31.6,61.0,47.0,17.5,50.0,54.0,90.08,48.1,106.5,108.6,-2.1,58.2,1.71,16.3,35.5,68.9,51.0,13.7,46.8,51.1,92.68,47.2
Houston Rockets,95,New York Knicks,99,0,106.0,105.8,0.2,65.0,1.35,18.5,30.1,70.7,51.3,18.9,52.6,56.5,91.79,49.9,103.5,99.7,3.8,61.0,1.19,16.4,33.5,69.2,51.9,19.1,49.6,54.1,92.61,52.9
Indiana Pacers,87,Orlando Magic,111,0,99.4,102.3,-2.9,62.6,1.2,16.1,33.0,70.0,50.6,18.6,45.8,51.1,91.69,45.9,109.8,104.7,5.0,62.2,1.58,17.9,33.6,61.9,47.8,16.0,52.0,55.6,90.71,52.8
Chicago Bulls,88,Portland Trail Blazers,84,1,115.2,104.8,10.4,67.4,2.0,19.9,39.7,66.3,53.0,14.9,51.7,55.2,89.75,57.6,106.6,111.4,-4.8,51.9,1.29,14.9,34.3,65.9,49.6,15.9,48.7,52.9,91.91,45.1
Miami Heat,118,Boston Celtics,117,1,109.2,100.3,8.9,66.0,1.48,18.2,30.8,66.5,49.7,17.2,52.2,56.8,91.35,56.3,106.1,114.7,-8.6,59.2,1.34,16.1,34.7,65.7,48.5,16.8,48.0,53.2,98.16,41.6
Washington Bullets,104,Denver Nuggets,106,0,103.2,110.4,-7.2,59.6,1.44,17.5,30.1,71.7,50.0,16.7,49.4,53.2,94.25,45.7,106.5,113.5,-7.0,63.3,1.38,17.5,33.3,64.6,49.6,17.9,49.7,54.6,93.77,47.3
Chicago Bulls,90,Los Angeles Lakers,106,0,115.2,104.8,10.4,67.4,2.0,19.9,39.7,66.3,53.0,14.9,51.7,55.2,89.75,57.6,108.1,105.8,2.3,58.8,1.66,16.7,30.3,69.8,49.6,13.8,49.0,54.2,93.99,51.0
San Antonio Spurs,97,Philadelphia 76ers,113,0,105.3,118.7,-13.5,58.7,1.53,16.5,37.3,64.7,50.0,15.5,46.7,50.5,86.71,41.3,104.5,108.5,-4.0,55.6,1.28,15.4,36.4,66.2,51.4,16.8,47.6,52.4,94.54,47.7
Atlanta Hawks,81,Phoenix Suns,99,0,107.5,103.8,3.8,55.8,1.49,16.3,33.7,65.2,49.1,15.4,49.7,52.9,88.15,51.9,111.7,107.9,3.7,67.1,1.8,19.7,33.1,65.6,49.8,15.6,52.8,56.8,92.33,52.5
Utah Jazz,99,Seattle SuperSonics,95,1,114.8,105.1,9.7,73.2,1.77,21.2,33.9,68.8,52.2,17.3,54.2,59.4,92.82,60.1,104.6,97.6,7.0,64.0,1.38,17.3,31.4,69.8,50.3,17.4,48.9,54.5,88.44,54.5
Cleveland Cavaliers,84,Toronto Raptors,89,0,103.1,100.0,3.1,63.7,1.44,17.6,33.1,69.5,51.6,17.3,49.1,53.3,82.63,52.0,108.8,107.8,0.9,60.7,1.45,17.6,34.4,65.2,49.4,17.1,51.9,55.3,93.13,50.1
Sacramento Kings,100,Charlotte Hornets,115,0,106.3,109.9,-3.6,61.4,1.56,17.3,35.8,68.5,51.6,15.9,49.4,52.9,93.33,47.6,117.6,109.0,8.6,68.3,2.03,20.9,30.6,64.5,48.7,14.8,55.4,59.7,90.62,56.9
Houston Rockets,87,Detroit Pistons,96,0,106.0,105.8,0.2,65.0,1.35,18.5,30.1,70.7,51.3,18.9,52.6,56.5,91.79,49.9,109.5,102.9,6.6,57.9,1.6,17.3,27.6,68.6,49.2,14.7,53.7,57.4,87.57,54.2
Milwaukee Bucks,90,Miami Heat,102,0,101.8,106.9,-5.1,57.0,1.22,15.7,32.9,66.0,49.3,17.7,48.0,52.6,89.71,45.6,109.2,100.3,8.9,66.0,1.48,18.2,30.8,66.5,49.7,17.2,52.2,56.8,91.35,56.3
Vancouver Grizzlies,86,Minnesota Timberwolves,103,0,104.6,108.9,-4.2,66.6,1.51,18.7,31.6,61.0,47.0,17.5,50.0,54.0,90.08,48.1,104.3,100.6,3.7,65.0,1.62,18.5,29.8,61.9,47.4,15.9,49.7,54.3,92.7,56.1
Indiana Pacers,104,New Jersey Nets,100,1,99.4,102.3,-2.9,62.6,1.2,16.1,33.0,70.0,50.6,18.6,45.8,51.1,91.69,45.9,106.5,108.6,-2.1,58.2,1.71,16.3,35.5,68.9,51.0,13.7,46.8,51.1,92.68,47.2
San Antonio Spurs,84,New York Knicks,96,0,105.3,118.7,-13.5,58.7,1.53,16.5,37.3,64.7,50.0,15.5,46.7,50.5,86.71,41.3,103.5,99.7,3.8,61.0,1.19,16.4,33.5,69.2,51.9,19.1,49.6,54.1,92.61,52.9
Boston Celtics,111,Orlando Magic,119,0,106.1,114.7,-8.6,59.2,1.34,16.1,34.7,65.7,48.5,16.8,48.0,53.2,98.16,41.6,109.8,104.7,5.0,62.2,1.58,17.9,33.6,61.9,47.8,16.0,52.0,55.6,90.71,52.8
Charlotte Hornets,100,Chicago Bulls,103,0,117.6,109.0,8.6,68.3,2.03,20.9,30.6,64.5,48.7,14.8,55.4,59.7,90.62,56.9,115.2,104.8,10.4,67.4,2.0,19.9,39.7,66.3,53.0,14.9,51.7,55.2,89.75,57.6
Philadelphia 76ers,94,Cleveland Cavaliers,105,0,104.5,108.5,-4.0,55.6,1.28,15.4,36.4,66.2,51.4,16.8,47.6,52.4,94.54,47.7,103.1,100.0,3.1,63.7,1.44,17.6,33.1,69.5,51.6,17.3,49.1,53.3,82.63,52.0
San Antonio Spurs,111,Dallas Mavericks,97,1,105.3,118.7,-13.5,58.7,1.53,16.5,37.3,64.7,50.0,15.5,46.7,50.5,86.71,41.3,103.3,107.0,-3.6,58.2,1.33,16.1,35.1,67.9,51.1,16.9,47.8,52.1,89.28,46.3
Vancouver Grizzlies,97,Houston Rockets,106,0,104.6,108.9,-4.2,66.6,1.51,18.7,31.6,61.0,47.0,17.5,50.0,54.0,90.08,48.1,106.0,105.8,0.2,65.0,1.35,18.5,30.1,70.7,51.3,18.9,52.6,56.5,91.79,49.9
Boston Celtics,112,Los Angeles Clippers,116,0,106.1,114.7,-8.6,59.2,1.34,16.1,34.7,65.7,48.5,16.8,48.0,53.2,98.16,41.6,103.3,101.4,1.9,54.7,1.13,15.9,33.9,64.8,50.0,19.4,50.3,53.7,94.13,50.8
Detroit Pistons,91,Miami Heat,104,0,109.5,102.9,6.6,57.9,1.6,17.3,27.6,68.6,49.2,14.7,53.7,57.4,87.57,54.2,109.2,100.3,8.9,66.0,1.48,18.2,30.8,66.5,49.7,17.2,52.2,56.8,91.35,56.3
Toronto Raptors,96,Milwaukee Bucks,101,0,108.8,107.8,0.9,60.7,1.45,17.6,34.4,65.2,49.4,17.1,51.9,55.3,93.13,50.1,101.8,106.9,-5.1,57.0,1.22,15.7,32.9,66.0,49.3,17.7,48.0,52.6,89.71,45.6
New Jersey Nets,104,Orlando Magic,98,1,106.5,108.6,-2.1,58.2,1.71,16.3,35.5,68.9,51.0,13.7,46.8,51.1,92.68,47.2,109.8,104.7,5.0,62.2,1.58,17.9,33.6,61.9,47.8,16.0,52.0,55.6,90.71,52.8
Phoenix Suns,108,Portland Trail Blazers,111,0,111.7,107.9,3.7,67.1,1.8,19.7,33.1,65.6,49.8,15.6,52.8,56.8,92.33,52.5,106.6,111.4,-4.8,51.9,1.29,14.9,34.3,65.9,49.6,15.9,48.7,52.9,91.91,45.1
Utah Jazz,120,Sacramento Kings,98,1,114.8,105.1,9.7,73.2,1.77,21.2,33.9,68.8,52.2,17.3,54.2,59.4,92.82,60.1,106.3,109.9,-3.6,61.4,1.56,17.3,35.8,68.5,51.6,15.9,49.4,52.9,93.33,47.6
Denver Nuggets,81,Seattle SuperSonics,108,0,106.5,113.5,-7.0,63.3,1.38,17.5,33.3,64.6,49.6,17.9,49.7,54.6,93.77,47.3,104.6,97.6,7.0,64.0,1.38,17.3,31.4,69.8,50.3,17.4,48.9,54.5,88.44,54.5
New York Knicks,97,Washington Bullets,92,1,103.5,99.7,3.8,61.0,1.19,16.4,33.5,69.2,51.9,19.1,49.6,54.1,92.61,52.9,103.2,110.4,-7.2,59.6,1.44,17.5,30.1,71.7,50.0,16.7,49.4,53.2,94.25,45.7
Toronto Raptors,84,Atlanta Hawks,106,0,108.8,107.8,0.9,60.7,1.45,17.6,34.4,65.2,49.4,17.1,51.9,55.3,93.13,50.1,107.5,103.8,3.8,55.8,1.49,16.3,33.7,65.2,49.1,15.4,49.7,52.9,88.15,51.9
New Jersey Nets,100,Charlotte Hornets,113,0,106.5,108.6,-2.1,58.2,1.71,16.3,35.5,68.9,51.0,13.7,46.8,51.1,92.68,47.2,117.6,109.0,8.6,68.3,2.03,20.9,30.6,64.5,48.7,14.8,55.4,59.7,90.62,56.9
Orlando Magic,87,Detroit Pistons,96,0,109.8,104.7,5.0,62.2,1.58,17.9,33.6,61.9,47.8,16.0,52.0,55.6,90.71,52.8,109.5,102.9,6.6,57.9,1.6,17.3,27.6,68.6,49.2,14.7,53.7,57.4,87.57,54.2
Cleveland Cavaliers,83,Indiana Pacers,75,1,103.1,100.0,3.1,63.7,1.44,17.6,33.1,69.5,51.6,17.3,49.1,53.3,82.63,52.0,99.4,102.3,-2.9,62.6,1.2,16.1,33.0,70.0,50.6,18.6,45.8,51.1,91.69,45.9
Los Angeles Lakers,100,Minnesota Timberwolves,84,1,108.1,105.8,2.3,58.8,1.66,16.7,30.3,69.8,49.6,13.8,49.0,54.2,93.99,51.0,104.3,100.6,3.7,65.0,1.62,18.5,29.8,61.9,47.4,15.9,49.7,54.3,92.7,56.1
Boston Celtics,100,Phoenix Suns,131,0,106.1,114.7,-8.6,59.2,1.34,16.1,34.7,65.7,48.5,16.8,48.0,53.2,98.16,41.6,111.7,107.9,3.7,67.1,1.8,19.7,33.1,65.6,49.8,15.6,52.8,56.8,92.33,52.5
Vancouver Grizzlies,106,San Antonio Spurs,101,1,104.6,108.9,-4.2,66.6,1.51,18.7,31.6,61.0,47.0,17.5,50.0,54.0,90.08,48.1,105.3,118.7,-13.5,58.7,1.53,16.5,37.3,64.7,50.0,15.5,46.7,50.5,86.71,41.3
Golden State Warriors,107,Dallas Mavericks,99,1,103.3,113.6,-10.3,59.0,1.3,16.2,34.3,65.8,49.7,17.4,48.4,52.8,93.59,44.5,103.3,107.0,-3.6,58.2,1.33,16.1,35.1,67.9,51.1,16.9,47.8,52.1,89.28,46.3
Los Angeles Lakers,132,Denver Nuggets,117,1,108.1,105.8,2.3,58.8,1.66,16.7,30.3,69.8,49.6,13.8,49.0,54.2,93.99,51.0,106.5,113.5,-7.0,63.3,1.38,17.5,33.3,64.6,49.6,17.9,49.7,54.6,93.77,47.3
Indiana Pacers,90,Miami Heat,106,0,99.4,102.3,-2.9,62.6,1.2,16.1,33.0,70.0,50.6,18.6,45.8,51.1,91.69,45.9,109.2,100.3,8.9,66.0,1.48,18.2,30.8,66.5,49.7,17.2,52.2,56.8,91.35,56.3
Philadelphia 76ers,92,New York Knicks,107,0,104.5,108.5,-4.0,55.6,1.28,15.4,36.4,66.2,51.4,16.8,47.6,52.4,94.54,47.7,103.5,99.7,3.8,61.0,1.19,16.4,33.5,69.2,51.9,19.1,49.6,54.1,92.61,52.9
Los Angeles Clippers,98,Sacramento Kings,105,0,103.3,101.4,1.9,54.7,1.13,15.9,33.9,64.8,50.0,19.4,50.3,53.7,94.13,50.8,106.3,109.9,-3.6,61.4,1.56,17.3,35.8,68.5,51.6,15.9,49.4,52.9,93.33,47.6
Portland Trail Blazers,86,Utah Jazz,110,0,106.6,111.4,-4.8,51.9,1.29,14.9,34.3,65.9,49.6,15.9,48.7,52.9,91.91,45.1,114.8,105.1,9.7,73.2,1.77,21.2,33.9,68.8,52.2,17.3,54.2,59.4,92.82,60.1
Chicago Bulls,89,Atlanta Hawks,88,1,115.2,104.8,10.4,67.4,2.0,19.9,39.7,66.3,53.0,14.9,51.7,55.2,89.75,57.6,107.5,103.8,3.8,55.8,1.49,16.3,33.7,65.2,49.1,15.4,49.7,52.9,88.15,51.9
Detroit Pistons,109,Charlotte Hornets,103,1,109.5,102.9,6.6,57.9,1.6,17.3,27.6,68.6,49.2,14.7,53.7,57.4,87.57,54.2,117.6,109.0,8.6,68.3,2.03,20.9,30.6,64.5,48.7,14.8,55.4,59.7,90.62,56.9
Orlando Magic,100,Minnesota Timberwolves,104,0,109.8,104.7,5.0,62.2,1.58,17.9,33.6,61.9,47.8,16.0,52.0,55.6,90.71,52.8,104.3,100.6,3.7,65.0,1.62,18.5,29.8,61.9,47.4,15.9,49.7,54.3,92.7,56.1
Los Angeles Clippers,93,Phoenix Suns,110,0,103.3,101.4,1.9,54.7,1.13,15.9,33.9,64.8,50.0,19.4,50.3,53.7,94.13,50.8,111.7,107.9,3.7,67.1,1.8,19.7,33.1,65.6,49.8,15.6,52.8,56.8,92.33,52.5
Golden State Warriors,108,San Antonio Spurs,94,1,103.3,113.6,-10.3,59.0,1.3,16.2,34.3,65.8,49.7,17.4,48.4,52.8,93.59,44.5,105.3,118.7,-13.5,58.7,1.53,16.5,37.3,64.7,50.0,15.5,46.7,50.5,86.71,41.3
Houston Rockets,85,Seattle SuperSonics,105,0,106.0,105.8,0.2,65.0,1.35,18.5,30.1,70.7,51.3,18.9,52.6,56.5,91.79,49.9,104.6,97.6,7.0,64.0,1.38,17.3,31.4,69.8,50.3,17.4,48.9,54.5,88.44,54.5
Milwaukee Bucks,106,Toronto Raptors,102,1,101.8,106.9,-5.1,57.0,1.22,15.7,32.9,66.0,49.3,17.7,48.0,52.6,89.71,45.6,108.8,107.8,0.9,60.7,1.45,17.6,34.4,65.2,49.4,17.1,51.9,55.3,93.13,50.1
Boston Celtics,106,Vancouver Grizzlies,109,0,106.1,114.7,-8.6,59.2,1.34,16.1,34.7,65.7,48.5,16.8,48.0,53.2,98.16,41.6,104.6,108.9,-4.2,66.6,1.51,18.7,31.6,61.0,47.0,17.5,50.0,54.0,90.08,48.1
New Jersey Nets,107,Washington Bullets,125,0,106.5,108.6,-2.1,58.2,1.71,16.3,35.5,68.9,51.0,13.7,46.8,51.1,92.68,47.2,103.2,110.4,-7.2,59.6,1.44,17.5,30.1,71.7,50.0,16.7,49.4,53.2,94.25,45.7
Philadelphia 76ers,99,Miami Heat,125,0,104.5,108.5,-4.0,55.6,1.28,15.4,36.4,66.2,51.4,16.8,47.6,52.4,94.54,47.7,109.2,100.3,8.9,66.0,1.48,18.2,30.8,66.5,49.7,17.2,52.2,56.8,91.35,56.3
Denver Nuggets,87,Milwaukee Bucks,92,0,106.5,113.5,-7.0,63.3,1.38,17.5,33.3,64.6,49.6,17.9,49.7,54.6,93.77,47.3,101.8,106.9,-5.1,57.0,1.22,15.7,32.9,66.0,49.3,17.7,48.0,52.6,89.71,45.6
Washington Bullets,86,New Jersey Nets,107,0,103.2,110.4,-7.2,59.6,1.44,17.5,30.1,71.7,50.0,16.7,49.4,53.2,94.25,45.7,106.5,108.6,-2.1,58.2,1.71,16.3,35.5,68.9,51.0,13.7,46.8,51.1,92.68,47.2
Houston Rockets,105,Portland Trail Blazers,109,0,106.0,105.8,0.2,65.0,1.35,18.5,30.1,70.7,51.3,18.9,52.6,56.5,91.79,49.9,106.6,111.4,-4.8,51.9,1.29,14.9,34.3,65.9,49.6,15.9,48.7,52.9,91.91,45.1
Atlanta Hawks,109,San Antonio Spurs,89,1,107.5,103.8,3.8,55.8,1.49,16.3,33.7,65.2,49.1,15.4,49.7,52.9,88.15,51.9,105.3,118.7,-13.5,58.7,1.53,16.5,37.3,64.7,50.0,15.5,46.7,50.5,86.71,41.3
Dallas Mavericks,84,Utah Jazz,99,0,103.3,107.0,-3.6,58.2,1.33,16.1,35.1,67.9,51.1,16.9,47.8,52.1,89.28,46.3,114.8,105.1,9.7,73.2,1.77,21.2,33.9,68.8,52.2,17.3,54.2,59.4,92.82,60.1
Orlando Magic,89,Chicago Bulls,110,0,109.8,104.7,5.0,62.2,1.58,17.9,33.6,61.9,47.8,16.0,52.0,55.6,90.71,52.8,115.2,104.8,10.4,67.4,2.0,19.9,39.7,66.3,53.0,14.9,51.7,55.2,89.75,57.6
Seattle SuperSonics,102,Los Angeles Lakers,91,1,104.6,97.6,7.0,64.0,1.38,17.3,31.4,69.8,50.3,17.4,48.9,54.5,88.44,54.5,108.1,105.8,2.3,58.8,1.66,16.7,30.3,69.8,49.6,13.8,49.0,54.2,93.99,51.0
Phoenix Suns,96,Minnesota Timberwolves,107,0,111.7,107.9,3.7,67.1,1.8,19.7,33.1,65.6,49.8,15.6,52.8,56.8,92.33,52.5,104.3,100.6,3.7,65.0,1.62,18.5,29.8,61.9,47.4,15.9,49.7,54.3,92.7,56.1
Indiana Pacers,80,New York Knicks,89,0,99.4,102.3,-2.9,62.6,1.2,16.1,33.0,70.0,50.6,18.6,45.8,51.1,91.69,45.9,103.5,99.7,3.8,61.0,1.19,16.4,33.5,69.2,51.9,19.1,49.6,54.1,92.61,52.9
Denver Nuggets,112,Philadelphia 76ers,97,1,106.5,113.5,-7.0,63.3,1.38,17.5,33.3,64.6,49.6,17.9,49.7,54.6,93.77,47.3,104.5,108.5,-4.0,55.6,1.28,15.4,36.4,66.2,51.4,16.8,47.6,52.4,94.54,47.7
Boston Celtics,106,Portland Trail Blazers,118,0,106.1,114.7,-8.6,59.2,1.34,16.1,34.7,65.7,48.5,16.8,48.0,53.2,98.16,41.6,106.6,111.4,-4.8,51.9,1.29,14.9,34.3,65.9,49.6,15.9,48.7,52.9,91.91,45.1
Golden State Warriors,85,Sacramento Kings,105,0,103.3,113.6,-10.3,59.0,1.3,16.2,34.3,65.8,49.7,17.4,48.4,52.8,93.59,44.5,106.3,109.9,-3.6,61.4,1.56,17.3,35.8,68.5,51.6,15.9,49.4,52.9,93.33,47.6
Detroit Pistons,92,Toronto Raptors,89,1,109.5,102.9,6.6,57.9,1.6,17.3,27.6,68.6,49.2,14.7,53.7,57.4,87.57,54.2,108.8,107.8,0.9,60.7,1.45,17.6,34.4,65.2,49.4,17.1,51.9,55.3,93.13,50.1
Orlando Magic,110,Charlotte Hornets,124,0,109.8,104.7,5.0,62.2,1.58,17.9,33.6,61.9,47.8,16.0,52.0,55.6,90.71,52.8,117.6,109.0,8.6,68.3,2.03,20.9,30.6,64.5,48.7,14.8,55.4,59.7,90.62,56.9
New Jersey Nets,101,Cleveland Cavaliers,108,0,106.5,108.6,-2.1,58.2,1.71,16.3,35.5,68.9,51.0,13.7,46.8,51.1,92.68,47.2,103.1,100.0,3.1,63.7,1.44,17.6,33.1,69.5,51.6,17.3,49.1,53.3,82.63,52.0
Atlanta Hawks,98,Houston Rockets,127,0,107.5,103.8,3.8,55.8,1.49,16.3,33.7,65.2,49.1,15.4,49.7,52.9,88.15,51.9,106.0,105.8,0.2,65.0,1.35,18.5,30.1,70.7,51.3,18.9,52.6,56.5,91.79,49.9
Toronto Raptors,103,Indiana Pacers,105,0,108.8,107.8,0.9,60.7,1.45,17.6,34.4,65.2,49.4,17.1,51.9,55.3,93.13,50.1,99.4,102.3,-2.9,62.6,1.2,16.1,33.0,70.0,50.6,18.6,45.8,51.1,91.69,45.9
Boston Celtics,108,Seattle SuperSonics,113,0,106.1,114.7,-8.6,59.2,1.34,16.1,34.7,65.7,48.5,16.8,48.0,53.2,98.16,41.6,104.6,97.6,7.0,64.0,1.38,17.3,31.4,69.8,50.3,17.4,48.9,54.5,88.44,54.5
Dallas Mavericks,100,Vancouver Grizzlies,95,1,103.3,107.0,-3.6,58.2,1.33,16.1,35.1,67.9,51.1,16.9,47.8,52.1,89.28,46.3,104.6,108.9,-4.2,66.6,1.51,18.7,31.6,61.0,47.0,17.5,50.0,54.0,90.08,48.1
