Team1,Team1Score,Team2,Team2Score,Team1Win,Team1OFFRTG,Team1DEFRTG,Team1NETRTG,Team1AST%,Team1AST/TO,"Team1AST
RATIO",Team1OREB%,Team1DREB%,Team1REB%,Team1TOV%,Team1EFG%,Team1TS%,Team1PACE,Team1PIE,Team2OFFRTG,Team2DEFRTG,Team2NETRTG,Team2AST%,Team2AST/TO,"Team2AST
RATIO",Team2OREB%,Team2DREB%,Team2REB%,Team2TOV%,Team2EFG%,Team2TS%,Team2PACE,Team2PIE
Dallas Mavericks,97,Charlotte Hornets,107,0,99.8,106.4,-6.7,56.7,1.19,15.4,32.9,66.5,49.5,17.9,47.5,51.5,91.97,45.2,108.3,109.0,-0.7,69.7,1.74,19.1,30.5,68.7,50.0,15.5,50.7,55.8,91.43,51.4
Phoenix Suns,94,Cleveland Cavaliers,103,0,105.7,109.9,-4.1,61.1,1.48,17.6,28.6,68.2,48.5,16.3,50.6,55.3,94.95,47.6,100.6,102.6,-2.0,61.8,1.4,17.1,34.2,69.0,50.7,17.1,48.7,51.6,83.95,48.7
Boston Celtics,87,Detroit Pistons,99,0,102.0,104.9,-2.9,58.0,1.39,16.3,32.2,68.2,48.3,16.2,46.5,51.1,99.02,46.0,108.3,98.9,9.4,57.7,1.55,16.2,31.3,66.0,49.0,14.4,49.2,54.3,85.79,56.5
Portland Trail Blazers,112,Houston Rockets,96,1,105.7,104.6,1.1,58.6,1.23,16.4,34.9,67.6,52.1,18.4,50.7,55.0,92.67,51.6,103.4,102.7,0.7,66.8,1.46,18.6,29.9,69.2,50.2,17.9,50.5,54.1,93.82,51.2
New Jersey Nets,91,Miami Heat,101,0,103.1,108.5,-5.4,56.1,1.45,15.2,36.7,68.6,51.1,14.9,44.9,49.4,94.78,44.1,102.9,98.7,4.2,64.5,1.36,17.6,30.1,70.2,50.9,17.8,51.7,55.0,92.54,54.1
Toronto Raptors,94,Orlando Magic,96,0,103.9,108.1,-4.2,60.6,1.27,16.3,34.5,61.7,47.9,18.0,48.7,53.0,92.21,46.5,104.7,103.3,1.4,60.5,1.42,16.7,34.6,66.9,50.7,16.6,48.2,52.6,89.93,49.4
Los Angeles Lakers,90,Sacramento Kings,83,1,105.4,99.1,6.4,62.1,1.67,17.2,36.8,64.7,50.7,14.9,48.0,50.9,91.64,54.9,103.2,107.0,-3.9,59.5,1.35,16.9,37.4,66.4,51.5,17.9,48.4,51.5,91.64,46.9
Utah Jazz,80,San Antonio Spurs,83,0,106.4,102.3,4.2,68.3,1.67,19.9,29.5,68.5,49.4,16.8,51.4,55.5,89.6,53.9,98.2,104.5,-6.2,56.9,1.15,15.4,30.2,63.8,47.4,18.2,46.8,51.0,87.06,45.4
Philadelphia 76ers,82,Seattle SuperSonics,96,0,101.5,110.8,-9.3,53.8,1.17,14.6,35.0,67.5,50.8,17.3,46.4,50.9,97.01,44.1,110.2,97.4,12.8,63.7,1.69,17.9,33.2,64.4,48.8,14.8,50.6,55.4,93.42,58.3
New York Knicks,92,Washington Bullets,80,1,101.3,96.6,4.7,61.1,1.27,17.0,30.1,71.0,50.9,18.4,49.3,53.5,93.14,53.9,103.6,103.2,0.4,57.7,1.31,17.3,31.7,68.2,51.0,18.2,51.2,54.6,94.52,51.4
Minnesota Timberwolves,94,Boston Celtics,84,1,105.0,102.4,2.6,62.2,1.51,17.5,32.3,65.6,49.4,16.2,49.4,54.0,92.77,53.7,102.0,104.9,-2.9,58.0,1.39,16.3,32.2,68.2,48.3,16.2,46.5,51.1,99.02,46.0
Orlando Magic,89,Chicago Bulls,110,0,104.7,103.3,1.4,60.5,1.42,16.7,34.6,66.9,50.7,16.6,48.2,52.6,89.93,49.4,115.0,100.7,14.3,64.7,2.07,20.1,37.7,67.9,52.9,14.4,52.7,55.9,91.14,58.9
San Antonio Spurs,93,Denver Nuggets,91,1,98.2,104.5,-6.2,56.9,1.15,15.4,30.2,63.8,47.4,18.2,46.8,51.0,87.06,45.4,107.7,110.1,-2.5,64.7,1.63,18.4,35.8,66.9,51.1,16.2,50.2,53.6,92.19,48.6
Philadelphia 76ers,114,Golden State Warriors,122,0,101.5,110.8,-9.3,53.8,1.17,14.6,35.0,67.5,50.8,17.3,46.4,50.9,97.01,44.1,106.9,110.7,-3.8,62.6,1.48,17.9,32.1,61.7,47.4,16.9,50.6,55.2,94.34,48.1
Phoenix Suns,104,Indiana Pacers,117,0,105.7,109.9,-4.1,61.1,1.48,17.6,28.6,68.2,48.5,16.3,50.6,55.3,94.95,47.6,108.2,103.4,4.8,55.8,1.3,16.0,33.1,64.1,49.6,16.9,51.1,55.8,90.31,53.2
Sacramento Kings,93,Los Angeles Lakers,100,0,103.2,107.0,-3.9,59.5,1.35,16.9,37.4,66.4,51.5,17.9,48.4,51.5,91.64,46.9,105.4,99.1,6.4,62.1,1.67,17.2,36.8,64.7,50.7,14.9,48.0,50.9,91.64,54.9
Atlanta Hawks,95,New Jersey Nets,85,1,108.9,99.2,9.6,50.8,1.29,14.7,33.4,68.5,51.8,15.5,50.4,54.9,86.04,56.2,103.1,108.5,-5.4,56.1,1.45,15.2,36.7,68.6,51.1,14.9,44.9,49.4,94.78,44.1
Seattle SuperSonics,108,Vancouver Grizzlies,94,1,110.2,97.4,12.8,63.7,1.69,17.9,33.2,64.4,48.8,14.8,50.6,55.4,93.42,58.3,96.6,109.4,-12.8,66.7,1.38,17.6,34.7,62.6,47.9,18.1,45.3,48.9,91.56,42.0
New York Knicks,71,Atlanta Hawks,88,0,101.3,96.6,4.7,61.1,1.27,17.0,30.1,71.0,50.9,18.4,49.3,53.5,93.14,53.9,108.9,99.2,9.6,50.8,1.29,14.7,33.4,68.5,51.8,15.5,50.4,54.9,86.04,56.2
Washington Bullets,104,Charlotte Hornets,93,1,103.6,103.2,0.4,57.7,1.31,17.3,31.7,68.2,51.0,18.2,51.2,54.6,94.52,51.4,108.3,109.0,-0.7,69.7,1.74,19.1,30.5,68.7,50.0,15.5,50.7,55.8,91.43,51.4
Indiana Pacers,91,Cleveland Cavaliers,99,0,108.2,103.4,4.8,55.8,1.3,16.0,33.1,64.1,49.6,16.9,51.1,55.8,90.31,53.2,100.6,102.6,-2.0,61.8,1.4,17.1,34.2,69.0,50.7,17.1,48.7,51.6,83.95,48.7
Portland Trail Blazers,110,Dallas Mavericks,104,1,105.7,104.6,1.1,58.6,1.23,16.4,34.9,67.6,52.1,18.4,50.7,55.0,92.67,51.6,99.8,106.4,-6.7,56.7,1.19,15.4,32.9,66.5,49.5,17.9,47.5,51.5,91.97,45.2
Toronto Raptors,74,Detroit Pistons,118,0,103.9,108.1,-4.2,60.6,1.27,16.3,34.5,61.7,47.9,18.0,48.7,53.0,92.21,46.5,108.3,98.9,9.4,57.7,1.55,16.2,31.3,66.0,49.0,14.4,49.2,54.3,85.79,56.5
Los Angeles Clippers,95,Houston Rockets,91,1,102.8,105.9,-3.1,55.0,1.2,14.7,35.8,67.0,50.7,17.0,45.8,50.7,91.82,45.8,103.4,102.7,0.7,66.8,1.46,18.6,29.9,69.2,50.2,17.9,50.5,54.1,93.82,51.2
Minnesota Timberwolves,97,Milwaukee Bucks,91,1,105.0,102.4,2.6,62.2,1.51,17.5,32.3,65.6,49.4,16.2,49.4,54.0,92.77,53.7,103.6,106.2,-2.7,48.5,1.13,14.2,32.3,67.7,49.8,16.8,48.6,53.2,89.45,46.5
Miami Heat,80,Utah Jazz,83,0,102.9,98.7,4.2,64.5,1.36,17.6,30.1,70.2,50.9,17.8,51.7,55.0,92.54,54.1,106.4,102.3,4.2,68.3,1.67,19.9,29.5,68.5,49.4,16.8,51.4,55.5,89.6,53.9
Phoenix Suns,102,Boston Celtics,109,0,105.7,109.9,-4.1,61.1,1.48,17.6,28.6,68.2,48.5,16.3,50.6,55.3,94.95,47.6,102.0,104.9,-2.9,58.0,1.39,16.3,32.2,68.2,48.3,16.2,46.5,51.1,99.02,46.0
Milwaukee Bucks,92,New York Knicks,97,0,103.6,106.2,-2.7,48.5,1.13,14.2,32.3,67.7,49.8,16.8,48.6,53.2,89.45,46.5,101.3,96.6,4.7,61.1,1.27,17.0,30.1,71.0,50.9,18.4,49.3,53.5,93.14,53.9
Philadelphia 76ers,106,Sacramento Kings,107,0,101.5,110.8,-9.3,53.8,1.17,14.6,35.0,67.5,50.8,17.3,46.4,50.9,97.01,44.1,103.2,107.0,-3.9,59.5,1.35,16.9,37.4,66.4,51.5,17.9,48.4,51.5,91.64,46.9
Los Angeles Clippers,93,San Antonio Spurs,84,1,102.8,105.9,-3.1,55.0,1.2,14.7,35.8,67.0,50.7,17.0,45.8,50.7,91.82,45.8,98.2,104.5,-6.2,56.9,1.15,15.4,30.2,63.8,47.4,18.2,46.8,51.0,87.06,45.4
Los Angeles Lakers,95,Vancouver Grizzlies,82,1,105.4,99.1,6.4,62.1,1.67,17.2,36.8,64.7,50.7,14.9,48.0,50.9,91.64,54.9,96.6,109.4,-12.8,66.7,1.38,17.6,34.7,62.6,47.9,18.1,45.3,48.9,91.56,42.0
Utah Jazz,89,Chicago Bulls,102,0,106.4,102.3,4.2,68.3,1.67,19.9,29.5,68.5,49.4,16.8,51.4,55.5,89.6,53.9,115.0,100.7,14.3,64.7,2.07,20.1,37.7,67.9,52.9,14.4,52.7,55.9,91.14,58.9
Charlotte Hornets,109,Golden State Warriors,101,1,108.3,109.0,-0.7,69.7,1.74,19.1,30.5,68.7,50.0,15.5,50.7,55.8,91.43,51.4,106.9,110.7,-3.8,62.6,1.48,17.9,32.1,61.7,47.4,16.9,50.6,55.2,94.34,48.1
Los Angeles Lakers,84,Portland Trail Blazers,88,0,105.4,99.1,6.4,62.1,1.67,17.2,36.8,64.7,50.7,14.9,48.0,50.9,91.64,54.9,105.7,104.6,1.1,58.6,1.23,16.4,34.9,67.6,52.1,18.4,50.7,55.0,92.67,51.6
Phoenix Suns,103,Atlanta Hawks,105,0,105.7,109.9,-4.1,61.1,1.48,17.6,28.6,68.2,48.5,16.3,50.6,55.3,94.95,47.6,108.9,99.2,9.6,50.8,1.29,14.7,33.4,68.5,51.8,15.5,50.4,54.9,86.04,56.2
Milwaukee Bucks,86,Detroit Pistons,76,1,103.6,106.2,-2.7,48.5,1.13,14.2,32.3,67.7,49.8,16.8,48.6,53.2,89.45,46.5,108.3,98.9,9.4,57.7,1.55,16.2,31.3,66.0,49.0,14.4,49.2,54.3,85.79,56.5
Cleveland Cavaliers,90,Indiana Pacers,95,0,100.6,102.6,-2.0,61.8,1.4,17.1,34.2,69.0,50.7,17.1,48.7,51.6,83.95,48.7,108.2,103.4,4.8,55.8,1.3,16.0,33.1,64.1,49.6,16.9,51.1,55.8,90.31,53.2
Houston Rockets,104,Minnesota Timberwolves,95,1,103.4,102.7,0.7,66.8,1.46,18.6,29.9,69.2,50.2,17.9,50.5,54.1,93.82,51.2,105.0,102.4,2.6,62.2,1.51,17.5,32.3,65.6,49.4,16.2,49.4,54.0,92.77,53.7
San Antonio Spurs,74,New Jersey Nets,90,0,98.2,104.5,-6.2,56.9,1.15,15.4,30.2,63.8,47.4,18.2,46.8,51.0,87.06,45.4,103.1,108.5,-5.4,56.1,1.45,15.2,36.7,68.6,51.1,14.9,44.9,49.4,94.78,44.1
Dallas Mavericks,72,New York Knicks,102,0,99.8,106.4,-6.7,56.7,1.19,15.4,32.9,66.5,49.5,17.9,47.5,51.5,91.97,45.2,101.3,96.6,4.7,61.1,1.27,17.0,30.1,71.0,50.9,18.4,49.3,53.5,93.14,53.9
Philadelphia 76ers,88,Orlando Magic,109,0,101.5,110.8,-9.3,53.8,1.17,14.6,35.0,67.5,50.8,17.3,46.4,50.9,97.01,44.1,104.7,103.3,1.4,60.5,1.42,16.7,34.6,66.9,50.7,16.6,48.2,52.6,89.93,49.4
Denver Nuggets,109,Sacramento Kings,96,1,107.7,110.1,-2.5,64.7,1.63,18.4,35.8,66.9,51.1,16.2,50.2,53.6,92.19,48.6,103.2,107.0,-3.9,59.5,1.35,16.9,37.4,66.4,51.5,17.9,48.4,51.5,91.64,46.9
Miami Heat,85,Seattle SuperSonics,94,0,102.9,98.7,4.2,64.5,1.36,17.6,30.1,70.2,50.9,17.8,51.7,55.0,92.54,54.1,110.2,97.4,12.8,63.7,1.69,17.9,33.2,64.4,48.8,14.8,50.6,55.4,93.42,58.3
Los Angeles Clippers,87,Toronto Raptors,80,1,102.8,105.9,-3.1,55.0,1.2,14.7,35.8,67.0,50.7,17.0,45.8,50.7,91.82,45.8,103.9,108.1,-4.2,60.6,1.27,16.3,34.5,61.7,47.9,18.0,48.7,53.0,92.21,46.5
San Antonio Spurs,83,Boston Celtics,107,0,98.2,104.5,-6.2,56.9,1.15,15.4,30.2,63.8,47.4,18.2,46.8,51.0,87.06,45.4,102.0,104.9,-2.9,58.0,1.39,16.3,32.2,68.2,48.3,16.2,46.5,51.1,99.02,46.0
Houston Rockets,81,Cleveland Cavaliers,78,1,103.4,102.7,0.7,66.8,1.46,18.6,29.9,69.2,50.2,17.9,50.5,54.1,93.82,51.2,100.6,102.6,-2.0,61.8,1.4,17.1,34.2,69.0,50.7,17.1,48.7,51.6,83.95,48.7
Seattle SuperSonics,109,Denver Nuggets,99,1,110.2,97.4,12.8,63.7,1.69,17.9,33.2,64.4,48.8,14.8,50.6,55.4,93.42,58.3,107.7,110.1,-2.5,64.7,1.63,18.4,35.8,66.9,51.1,16.2,50.2,53.6,92.19,48.6
Vancouver Grizzlies,109,Golden State Warriors,95,1,96.6,109.4,-12.8,66.7,1.38,17.6,34.7,62.6,47.9,18.1,45.3,48.9,91.56,42.0,106.9,110.7,-3.8,62.6,1.48,17.9,32.1,61.7,47.4,16.9,50.6,55.2,94.34,48.1
Charlotte Hornets,97,Los Angeles Lakers,101,0,108.3,109.0,-0.7,69.7,1.74,19.1,30.5,68.7,50.0,15.5,50.7,55.8,91.43,51.4,105.4,99.1,6.4,62.1,1.67,17.2,36.8,64.7,50.7,14.9,48.0,50.9,91.64,54.9
Utah Jazz,112,Milwaukee Bucks,119,0,106.4,102.3,4.2,68.3,1.67,19.9,29.5,68.5,49.4,16.8,51.4,55.5,89.6,53.9,103.6,106.2,-2.7,48.5,1.13,14.2,32.3,67.7,49.8,16.8,48.6,53.2,89.45,46.5
Dallas Mavericks,111,Philadelphia 76ers,93,1,99.8,106.4,-6.7,56.7,1.19,15.4,32.9,66.5,49.5,17.9,47.5,51.5,91.97,45.2,101.5,110.8,-9.3,53.8,1.17,14.6,35.0,67.5,50.8,17.3,46.4,50.9,97.01,44.1
Miami Heat,85,Portland Trail Blazers,81,1,102.9,98.7,4.2,64.5,1.36,17.6,30.1,70.2,50.9,17.8,51.7,55.0,92.54,54.1,105.7,104.6,1.1,58.6,1.23,16.4,34.9,67.6,52.1,18.4,50.7,55.0,92.67,51.6
Phoenix Suns,113,Washington Bullets,115,0,105.7,109.9,-4.1,61.1,1.48,17.6,28.6,68.2,48.5,16.3,50.6,55.3,94.95,47.6,103.6,103.2,0.4,57.7,1.31,17.3,31.7,68.2,51.0,18.2,51.2,54.6,94.52,51.4
Minnesota Timberwolves,110,New Jersey Nets,107,1,105.0,102.4,2.6,62.2,1.51,17.5,32.3,65.6,49.4,16.2,49.4,54.0,92.77,53.7,103.1,108.5,-5.4,56.1,1.45,15.2,36.7,68.6,51.1,14.9,44.9,49.4,94.78,44.1
Atlanta Hawks,97,Orlando Magic,92,1,108.9,99.2,9.6,50.8,1.29,14.7,33.4,68.5,51.8,15.5,50.4,54.9,86.04,56.2,104.7,103.3,1.4,60.5,1.42,16.7,34.6,66.9,50.7,16.6,48.2,52.6,89.93,49.4
Utah Jazz,96,Toronto Raptors,110,0,106.4,102.3,4.2,68.3,1.67,19.9,29.5,68.5,49.4,16.8,51.4,55.5,89.6,53.9,103.9,108.1,-4.2,60.6,1.27,16.3,34.5,61.7,47.9,18.0,48.7,53.0,92.21,46.5
Golden State Warriors,102,Vancouver Grizzlies,86,1,106.9,110.7,-3.8,62.6,1.48,17.9,32.1,61.7,47.4,16.9,50.6,55.2,94.34,48.1,96.6,109.4,-12.8,66.7,1.38,17.6,34.7,62.6,47.9,18.1,45.3,48.9,91.56,42.0
New York Knicks,111,Boston Celtics,98,1,101.3,96.6,4.7,61.1,1.27,17.0,30.1,71.0,50.9,18.4,49.3,53.5,93.14,53.9,102.0,104.9,-2.9,58.0,1.39,16.3,32.2,68.2,48.3,16.2,46.5,51.1,99.02,46.0
Indiana Pacers,108,Denver Nuggets,89,1,108.2,103.4,4.8,55.8,1.3,16.0,33.1,64.1,49.6,16.9,51.1,55.8,90.31,53.2,107.7,110.1,-2.5,64.7,1.63,18.4,35.8,66.9,51.1,16.2,50.2,53.6,92.19,48.6
