Team1,Team1Score,Team2,Team2Score,Team1Win,Team1OFFRTG,Team1DEFRTG,Team1NETRTG,Team1AST%,Team1AST/TO,"Team1AST
RATIO",Team1OREB%,Team1DREB%,Team1REB%,Team1TOV%,Team1EFG%,Team1TS%,Team1PACE,Team1PIE,Team2OFFRTG,Team2DEFRTG,Team2NETRTG,Team2AST%,Team2AST/TO,"Team2AST
RATIO",Team2OREB%,Team2DREB%,Team2REB%,Team2TOV%,Team2EFG%,Team2TS%,Team2PACE,Team2PIE
Golden State Warriors,133,Orlando Magic,112,1,113.4,103.8,9.5,71.7,2.03,22.0,25.3,70.8,50.5,15.5,56.9,60.1,98.15,58.6,101.8,111.0,-9.2,56.9,1.5,16.6,24.6,72.6,47.8,14.8,49.7,53.0,98.09,44.1
Detroit Pistons,91,Washington Wizards,109,0,102.6,104.4,-1.8,57.0,1.52,15.9,28.0,73.3,49.6,14.2,48.5,52.0,94.87,46.4,107.1,106.2,0.8,58.8,1.84,17.5,26.9,74.2,50.1,13.1,51.3,54.2,97.44,50.7
Indiana Pacers,115,Toronto Raptors,120,0,109.5,110.7,-1.3,53.7,1.72,16.6,29.0,69.3,49.4,13.1,52.5,55.6,94.49,50.0,111.9,103.2,8.7,56.1,1.7,16.5,30.1,70.8,49.9,13.3,51.2,55.6,99.21,53.9
Sacramento Kings,107,Chicago Bulls,106,1,106.1,112.7,-6.5,55.7,1.6,17.0,28.3,71.7,49.5,14.6,52.0,54.2,93.55,46.0,108.6,106.5,2.0,61.7,2.02,18.8,24.8,76.2,50.4,12.8,52.5,55.1,97.89,50.7
San Antonio Spurs,95,Memphis Grizzlies,79,1,106.5,103.9,2.6,53.8,1.5,16.2,27.1,74.3,51.3,14.6,51.7,55.0,94.13,52.6,106.2,111.8,-5.6,57.9,1.46,16.3,29.5,71.9,50.2,15.2,50.6,54.8,92.2,47.0
Charlotte Hornets,100,Miami Heat,105,0,102.7,105.9,-3.2,55.4,1.52,15.3,29.2,77.7,51.8,13.7,47.2,51.6,98.76,48.4,108.4,108.8,-0.4,56.7,1.49,16.9,26.6,73.5,49.9,15.3,54.0,57.0,93.03,49.7
Minnesota Timberwolves,107,Oklahoma City Thunder,111,0,115.3,109.9,5.3,55.4,1.98,17.5,28.9,69.8,49.2,12.2,53.4,57.6,93.9,53.0,109.7,106.2,3.5,51.6,1.44,15.5,34.3,74.1,53.5,14.9,51.4,54.2,93.59,50.9
New Orleans Pelicans,108,Utah Jazz,114,0,113.5,112.3,1.2,64.6,1.9,20.0,21.9,72.8,49.1,14.4,58.2,61.0,100.54,52.1,104.1,109.6,-5.5,56.1,1.51,16.1,22.4,76.3,49.1,14.1,51.0,54.9,95.23,46.9
Phoenix Suns,111,Boston Celtics,116,0,107.6,110.0,-2.4,57.3,1.49,16.1,29.9,70.4,50.2,14.8,49.9,54.5,97.07,47.8,107.7,105.4,2.4,57.5,1.6,17.2,22.6,71.3,48.2,14.4,54.1,57.0,95.5,51.4
Atlanta Hawks,114,Brooklyn Nets,102,1,108.4,110.4,-2.0,66.0,1.74,18.9,29.1,68.8,48.8,15.1,52.7,56.2,96.33,50.5,105.4,107.0,-1.6,62.9,1.43,17.2,27.8,74.1,50.9,16.5,50.9,54.9,97.79,48.6
Memphis Grizzlies,111,Cleveland Cavaliers,116,0,106.2,111.8,-5.6,57.9,1.46,16.3,29.5,71.9,50.2,15.2,50.6,54.8,92.2,47.0,113.7,110.0,3.7,63.6,1.89,19.1,21.7,75.5,49.4,13.7,56.2,59.8,95.32,50.8
Detroit Pistons,103,Philadelphia 76ers,108,0,102.6,104.4,-1.8,57.0,1.52,15.9,28.0,73.3,49.6,14.2,48.5,52.0,94.87,46.4,104.7,106.6,-1.9,67.9,1.44,18.9,28.2,70.5,50.6,18.2,52.5,56.5,100.41,50.9
Sacramento Kings,104,Milwaukee Bucks,109,0,106.1,112.7,-6.5,55.7,1.6,17.0,28.3,71.7,49.5,14.6,52.0,54.2,93.55,46.0,112.8,112.1,0.7,56.8,1.85,17.5,24.8,71.5,48.4,12.8,53.5,57.8,95.43,51.2
Los Angeles Lakers,100,Denver Nuggets,115,0,106.2,112.2,-6.0,56.7,1.55,16.3,32.8,71.2,51.1,14.7,49.9,52.6,99.29,45.5,111.1,107.8,3.3,58.9,1.7,17.6,30.2,74.8,52.3,14.4,52.8,56.2,95.22,51.8
New Orleans Pelicans,123,Portland Trail Blazers,116,1,113.5,112.3,1.2,64.6,1.9,20.0,21.9,72.8,49.1,14.4,58.2,61.0,100.54,52.1,104.8,108.5,-3.6,46.8,1.32,14.3,26.6,72.3,48.9,14.3,50.4,53.4,95.46,46.6
Orlando Magic,105,New York Knicks,100,1,101.8,111.0,-9.2,56.9,1.5,16.6,24.6,72.6,47.8,14.8,49.7,53.0,98.09,44.1,105.3,106.0,-0.7,54.8,1.54,16.4,29.8,73.0,51.3,14.6,49.6,53.3,96.76,49.0
Golden State Warriors,123,Miami Heat,95,1,113.4,103.8,9.5,71.7,2.03,22.0,25.3,70.8,50.5,15.5,56.9,60.1,98.15,58.6,108.4,108.8,-0.4,56.7,1.49,16.9,26.6,73.5,49.9,15.3,54.0,57.0,93.03,49.7
San Antonio Spurs,87,Oklahoma City Thunder,90,0,106.5,103.9,2.6,53.8,1.5,16.2,27.1,74.3,51.3,14.6,51.7,55.0,94.13,52.6,109.7,106.2,3.5,51.6,1.44,15.5,34.3,74.1,53.5,14.9,51.4,54.2,93.59,50.9
Houston Rockets,118,Los Angeles Lakers,95,1,115.7,111.5,4.3,51.7,1.46,15.3,25.2,73.6,49.4,13.8,55.5,60.0,99.62,51.7,106.2,112.2,-6.0,56.7,1.55,16.3,32.8,71.2,51.1,14.7,49.9,52.6,99.29,45.5
Orlando Magic,94,Charlotte Hornets,104,0,101.8,111.0,-9.2,56.9,1.5,16.6,24.6,72.6,47.8,14.8,49.7,53.0,98.09,44.1,102.7,105.9,-3.2,55.4,1.52,15.3,29.2,77.7,51.8,13.7,47.2,51.6,98.76,48.4
New York Knicks,97,Indiana Pacers,115,0,105.3,106.0,-0.7,54.8,1.54,16.4,29.8,73.0,51.3,14.6,49.6,53.3,96.76,49.0,109.5,110.7,-1.3,53.7,1.72,16.6,29.0,69.3,49.4,13.1,52.5,55.6,94.49,50.0
Phoenix Suns,115,Philadelphia 76ers,101,1,107.6,110.0,-2.4,57.3,1.49,16.1,29.9,70.4,50.2,14.8,49.9,54.5,97.07,47.8,104.7,106.6,-1.9,67.9,1.44,18.9,28.2,70.5,50.6,18.2,52.5,56.5,100.41,50.9
Brooklyn Nets,110,Atlanta Hawks,90,1,105.4,107.0,-1.6,62.9,1.43,17.2,27.8,74.1,50.9,16.5,50.9,54.9,97.79,48.6,108.4,110.4,-2.0,66.0,1.74,18.9,29.1,68.8,48.8,15.1,52.7,56.2,96.33,50.5
Milwaukee Bucks,100,Boston Celtics,111,0,112.8,112.1,0.7,56.8,1.85,17.5,24.8,71.5,48.4,12.8,53.5,57.8,95.43,51.2,107.7,105.4,2.4,57.5,1.6,17.2,22.6,71.3,48.2,14.4,54.1,57.0,95.5,51.4
Cleveland Cavaliers,113,Chicago Bulls,91,1,113.7,110.0,3.7,63.6,1.89,19.1,21.7,75.5,49.4,13.7,56.2,59.8,95.32,50.8,108.6,106.5,2.0,61.7,2.02,18.8,24.8,76.2,50.4,12.8,52.5,55.1,97.89,50.7
