Team1,Team1Score,Team2,Team2Score,Team1Win,Team1OFFRTG,Team1DEFRTG,Team1NETRTG,Team1AST%,Team1AST/TO,"Team1AST
RATIO",Team1OREB%,Team1DREB%,Team1REB%,Team1TOV%,Team1EFG%,Team1TS%,Team1PACE,Team1PIE,Team2OFFRTG,Team2DEFRTG,Team2NETRTG,Team2AST%,Team2AST/TO,"Team2AST
RATIO",Team2OREB%,Team2DREB%,Team2REB%,Team2TOV%,Team2EFG%,Team2TS%,Team2PACE,Team2PIE
Milwaukee Bucks,121,Charlotte Hornets,126,0,106.9,107.6,-0.7,56.1,1.65,17.2,23.8,69.9,46.9,14.0,53.2,56.0,95.58,50.1,108.6,111.9,-3.2,56.9,1.76,16.1,28.2,75.2,50.9,12.5,50.0,54.4,97.83,48.7
Indiana Pacers,124,Cleveland Cavaliers,107,1,108.7,108.7,-0.1,57.9,1.73,18.0,24.0,73.4,49.2,14.1,54.4,57.3,99.07,50.6,114.1,107.8,6.3,57.1,1.6,17.4,25.8,72.3,49.9,14.6,55.9,60.0,99.51,53.2
Atlanta Hawks,109,Philadelphia 76ers,119,0,106.3,111.7,-5.5,61.3,1.46,18.1,27.1,69.9,48.3,16.9,53.8,56.6,98.07,47.1,106.7,103.8,2.9,64.2,1.53,18.1,30.4,75.0,53.2,16.6,52.0,55.3,103.86,53.1
Phoenix Suns,122,Washington Wizards,116,1,102.9,110.4,-7.5,51.5,1.3,14.8,29.1,72.2,50.1,15.2,49.1,52.9,103.89,45.1,108.4,106.4,2.0,54.2,1.48,16.1,26.5,72.9,50.3,14.6,52.1,56.2,97.09,50.8
Sacramento Kings,86,Boston Celtics,113,0,99.8,110.9,-11.1,56.8,1.43,16.4,24.2,72.2,46.8,15.4,49.3,52.2,95.36,42.6,107.9,100.3,7.6,60.1,1.58,17.0,27.7,76.6,52.2,14.7,51.7,55.6,96.78,53.9
Chicago Bulls,91,Miami Heat,97,0,97.9,109.5,-11.7,59.5,1.6,16.6,23.4,78.8,49.0,14.0,47.9,50.6,98.55,42.3,100.3,103.5,-3.2,58.8,1.31,16.2,21.9,74.9,48.7,16.3,50.9,54.3,97.1,48.2
Orlando Magic,101,Memphis Grizzlies,99,1,103.9,112.0,-8.0,60.3,1.56,17.5,22.8,70.8,46.8,15.1,52.6,55.3,100.07,45.8,102.7,109.6,-6.9,60.0,1.51,17.3,22.9,70.9,46.8,15.4,51.0,54.7,94.96,47.0
Minnesota Timberwolves,104,New Orleans Pelicans,98,1,109.8,106.1,3.7,57.8,1.66,17.2,29.9,74.6,52.4,14.2,51.8,55.9,97.5,53.4,106.2,107.4,-1.2,65.8,1.65,19.3,24.5,72.2,49.3,16.1,54.0,57.3,100.47,51.3
Houston Rockets,119,New York Knicks,97,1,118.9,102.6,16.3,61.2,1.6,18.1,26.8,76.6,52.3,15.4,58.5,62.3,100.62,57.2,108.8,107.6,1.2,59.3,1.52,17.9,30.0,72.9,52.5,16.3,52.8,56.5,96.77,52.1
Toronto Raptors,111,Denver Nuggets,129,0,114.3,108.5,5.8,55.1,1.58,17.6,25.3,70.4,49.1,14.9,57.6,60.4,97.0,52.4,109.0,108.7,0.3,58.3,1.36,16.9,32.5,75.6,53.4,17.2,53.3,56.5,98.96,50.4
Portland Trail Blazers,103,Utah Jazz,112,0,101.8,101.0,0.8,47.3,1.11,13.7,26.9,77.3,52.7,16.1,49.2,53.7,97.72,51.1,108.1,105.0,3.1,57.0,1.64,16.4,24.0,74.9,48.3,13.4,51.6,55.9,97.13,51.3
Golden State Warriors,112,San Antonio Spurs,92,1,111.0,99.6,11.4,68.6,1.86,20.7,23.6,74.1,51.0,15.4,56.8,60.0,102.91,58.0,108.9,103.4,5.6,63.1,1.74,18.7,26.5,74.0,51.1,14.8,52.9,56.7,95.0,54.1
Los Angeles Lakers,110,Portland Trail Blazers,113,0,103.8,104.8,-1.1,55.8,1.39,16.4,26.1,72.5,49.4,15.8,50.8,54.0,103.66,49.5,101.8,101.0,0.8,47.3,1.11,13.7,26.9,77.3,52.7,16.1,49.2,53.7,97.72,51.1
Milwaukee Bucks,96,Detroit Pistons,105,0,106.9,107.6,-0.7,56.1,1.65,17.2,23.8,69.9,46.9,14.0,53.2,56.0,95.58,50.1,110.4,106.2,4.2,61.0,1.57,18.1,28.7,75.5,51.7,15.9,54.4,57.3,96.63,51.1
Chicago Bulls,105,Orlando Magic,83,1,97.9,109.5,-11.7,59.5,1.6,16.6,23.4,78.8,49.0,14.0,47.9,50.6,98.55,42.3,103.9,112.0,-8.0,60.3,1.56,17.5,22.8,70.8,46.8,15.1,52.6,55.3,100.07,45.8
Indiana Pacers,110,Philadelphia 76ers,121,0,108.7,108.7,-0.1,57.9,1.73,18.0,24.0,73.4,49.2,14.1,54.4,57.3,99.07,50.6,106.7,103.8,2.9,64.2,1.53,18.1,30.4,75.0,53.2,16.6,52.0,55.3,103.86,53.1
Cleveland Cavaliers,130,Washington Wizards,122,1,114.1,107.8,6.3,57.1,1.6,17.4,25.8,72.3,49.9,14.6,55.9,60.0,99.51,53.2,108.4,106.4,2.0,54.2,1.48,16.1,26.5,72.9,50.3,14.6,52.1,56.2,97.09,50.8
