Team1,Team1Score,Team2,Team2Score,Team1Win,Team1OFFRTG,Team1DEFRTG,Team1NETRTG,Team1AST%,Team1AST/TO,"Team1AST
RATIO",Team1OREB%,Team1DREB%,Team1REB%,Team1TOV%,Team1EFG%,Team1TS%,Team1PACE,Team1PIE,Team2OFFRTG,Team2DEFRTG,Team2NETRTG,Team2AST%,Team2AST/TO,"Team2AST
RATIO",Team2OREB%,Team2DREB%,Team2REB%,Team2TOV%,Team2EFG%,Team2TS%,Team2PACE,Team2PIE
Golden State Warriors,100,Indiana Pacers,109,0,107.0,109.2,-2.2,54.3,1.53,16.6,28.3,68.4,48.1,14.7,51.3,54.6,96.82,47.0,103.1,107.4,-4.3,49.8,1.1,14.0,29.7,68.5,49.2,16.9,47.5,53.1,95.81,47.3
New York Knicks,110,Orlando Magic,116,0,112.7,112.9,-0.1,55.2,1.67,16.2,29.8,67.1,47.7,13.2,51.1,56.2,93.74,48.3,105.9,103.5,2.4,55.1,1.2,15.5,30.2,70.5,51.4,17.4,52.8,55.9,90.58,52.5
Dallas Mavericks,101,Philadelphia 76ers,93,1,108.4,104.6,3.7,65.9,1.67,19.0,28.7,71.4,51.0,15.8,52.7,56.8,93.13,54.4,105.9,104.5,1.4,60.4,1.92,18.2,27.5,70.9,48.7,13.2,50.0,53.4,94.39,50.6
New Orleans Hornets,90,Toronto Raptors,96,0,108.8,109.6,-0.8,51.3,1.59,15.6,30.3,69.1,49.4,13.4,49.8,54.1,88.13,48.6,106.2,113.1,-6.9,59.5,1.59,17.4,31.6,67.6,49.2,15.2,49.1,53.4,93.28,45.6
San Antonio Spurs,93,Memphis Grizzlies,109,0,111.2,110.9,0.2,52.7,1.55,16.5,26.2,69.6,47.8,14.3,53.5,56.8,92.41,49.0,111.9,108.1,3.9,56.1,1.86,17.9,33.8,70.2,51.8,13.5,51.6,55.3,90.46,55.0
Detroit Pistons,90,Milwaukee Bucks,92,0,109.8,113.9,-4.1,61.2,1.86,18.8,34.1,68.2,50.2,14.5,51.0,53.9,90.73,46.9,102.9,102.1,0.7,58.2,1.5,16.9,28.8,69.6,48.9,15.4,48.9,52.5,89.45,50.0
Los Angeles Lakers,90,Minnesota Timberwolves,79,1,111.3,100.5,10.8,57.1,2.12,16.9,34.7,66.7,50.8,11.3,48.1,52.6,88.75,56.8,101.0,106.8,-5.8,55.9,1.24,15.7,30.6,69.5,49.7,17.2,48.2,52.1,96.8,45.2
Houston Rockets,103,Portland Trail Blazers,87,1,113.1,105.6,7.6,61.8,1.93,18.2,31.4,67.6,49.6,13.3,51.1,55.9,95.18,54.1,110.9,104.4,6.4,57.1,1.65,17.0,33.9,70.6,51.5,14.4,50.6,54.8,87.28,54.0
Chicago Bulls,80,Atlanta Hawks,83,0,110.9,98.4,12.5,63.0,1.74,17.9,36.9,70.7,54.1,14.9,50.4,54.3,88.27,57.5,103.8,107.7,-3.9,61.3,1.66,18.3,26.1,70.3,48.7,15.1,51.1,54.2,87.93,48.1
San Antonio Spurs,109,Cleveland Cavaliers,99,1,111.2,110.9,0.2,52.7,1.55,16.5,26.2,69.6,47.8,14.3,53.5,56.8,92.41,49.0,98.8,107.6,-8.8,55.5,1.22,15.0,28.8,70.6,48.9,16.6,46.1,50.8,91.83,43.2
