Team1,Team1Score,Team2,Team2Score,Team1Win,Team1OFFRTG,Team1DEFRTG,Team1NETRTG,Team1AST%,Team1AST/TO,"Team1AST
RATIO",Team1OREB%,Team1DREB%,Team1REB%,Team1TOV%,Team1EFG%,Team1TS%,Team1PACE,Team1PIE,Team2OFFRTG,Team2DEFRTG,Team2NETRTG,Team2AST%,Team2AST/TO,"Team2AST
RATIO",Team2OREB%,Team2DREB%,Team2REB%,Team2TOV%,Team2EFG%,Team2TS%,Team2PACE,Team2PIE
Los Angeles Lakers,92,Boston Celtics,86,1,106.6,103.3,3.3,59.7,1.7,17.5,31.8,70.7,51.8,14.2,50.0,54.2,89.91,53.5,102.1,98.5,3.6,64.9,1.57,17.9,26.9,70.0,49.1,15.6,47.9,53.3,91.91,54.2
Golden State Warriors,88,Phoenix Suns,112,0,106.9,110.1,-3.2,57.7,1.72,17.3,30.4,64.2,46.6,14.0,50.1,53.3,93.59,47.0,109.6,103.0,6.6,60.8,1.87,18.3,28.3,71.0,50.1,13.6,52.5,55.7,93.71,53.9
Dallas Mavericks,120,Denver Nuggets,121,0,115.4,106.4,9.0,60.2,1.82,19.0,30.4,71.2,51.8,14.7,55.8,58.9,94.42,54.9,110.2,107.2,3.0,55.3,1.55,16.6,24.8,74.7,50.7,14.2,52.7,57.3,96.0,51.0
New Jersey Nets,94,Charlotte Bobcats,89,1,99.7,109.6,-9.9,61.5,1.63,16.8,29.6,69.3,48.6,14.3,45.6,49.6,91.67,43.4,108.0,106.9,1.1,57.0,1.66,16.4,30.1,71.7,50.8,13.4,48.3,53.8,90.63,49.7
Minnesota Timberwolves,105,Indiana Pacers,116,0,101.2,109.7,-8.5,54.0,1.17,14.3,36.1,71.8,52.7,17.0,45.0,49.8,95.23,42.1,108.8,105.5,3.2,47.4,1.15,13.8,34.7,68.2,51.8,16.1,49.1,54.5,95.74,51.9
New Orleans Hornets,99,Orlando Magic,93,1,105.8,107.9,-2.1,57.0,1.74,17.1,28.3,70.3,48.5,13.4,49.7,53.6,88.4,48.4,106.9,98.4,8.4,58.7,1.59,16.9,31.3,72.5,51.9,14.7,50.2,53.3,92.59,55.1
San Antonio Spurs,71,Philadelphia 76ers,77,0,109.0,102.7,6.3,59.0,1.68,17.9,27.4,70.9,50.5,14.5,52.9,56.3,91.67,54.1,109.8,100.5,9.3,58.4,1.84,18.0,27.3,71.9,51.1,13.4,51.3,56.0,93.71,57.0
Portland Trail Blazers,102,Toronto Raptors,96,1,109.9,108.8,1.1,58.4,1.67,17.3,28.0,66.2,47.3,14.0,51.5,56.6,88.79,52.3,104.8,112.7,-7.9,62.1,1.77,18.6,27.9,67.1,47.8,14.5,49.3,53.9,92.77,46.1
Los Angeles Clippers,119,Cleveland Cavaliers,126,0,100.8,110.5,-9.7,59.4,1.24,16.1,29.3,66.9,48.0,17.7,48.0,52.3,92.81,44.2,110.8,114.5,-3.6,62.3,1.75,18.1,31.4,64.5,48.2,14.5,51.2,55.5,94.74,48.7
Miami Heat,106,Detroit Pistons,92,1,110.5,103.4,7.1,50.1,1.41,15.5,27.8,70.9,50.7,14.6,52.7,57.1,93.42,56.3,108.6,111.7,-3.1,55.0,1.74,16.7,31.3,67.0,48.1,13.4,50.1,53.5,88.75,46.1
Milwaukee Bucks,86,Memphis Grizzlies,89,0,98.7,101.1,-2.4,54.9,1.44,14.9,27.5,69.6,47.3,14.0,44.8,49.3,90.88,47.6,107.0,102.1,4.9,51.6,1.52,15.7,31.9,67.6,49.8,14.1,49.1,53.6,93.5,53.6
Los Angeles Lakers,113,New York Knicks,96,1,106.6,103.3,3.3,59.7,1.7,17.5,31.8,70.7,51.8,14.2,50.0,54.2,89.91,53.5,106.9,106.9,0.0,57.1,1.48,16.6,25.9,72.5,48.8,15.1,50.4,55.4,97.1,50.1
Phoenix Suns,95,Utah Jazz,83,1,109.6,103.0,6.6,60.8,1.87,18.3,28.3,71.0,50.1,13.6,52.5,55.7,93.71,53.9,107.4,111.7,-4.3,60.0,1.68,17.8,32.4,69.7,51.0,14.8,49.3,53.8,93.38,49.6
Charlotte Bobcats,88,Atlanta Hawks,86,1,108.0,106.9,1.1,57.0,1.66,16.4,30.1,71.7,50.8,13.4,48.3,53.8,90.63,49.7,102.9,106.0,-3.1,59.4,1.57,17.2,29.9,72.1,50.8,15.1,48.5,52.3,89.42,47.3
New York Knicks,105,New Jersey Nets,95,1,106.9,106.9,0.0,57.1,1.48,16.6,25.9,72.5,48.8,15.1,50.4,55.4,97.1,50.1,99.7,109.6,-9.9,61.5,1.63,16.8,29.6,69.3,48.6,14.3,45.6,49.6,91.67,43.4
Philadelphia 76ers,107,Minnesota Timberwolves,87,1,109.8,100.5,9.3,58.4,1.84,18.0,27.3,71.9,51.1,13.4,51.3,56.0,93.71,57.0,101.2,109.7,-8.5,54.0,1.17,14.3,36.1,71.8,52.7,17.0,45.0,49.8,95.23,42.1
Chicago Bulls,97,New Orleans Hornets,88,1,110.5,103.5,6.9,57.0,1.58,17.0,35.2,76.2,55.4,15.0,51.0,55.1,90.05,53.4,105.8,107.9,-2.1,57.0,1.74,17.1,28.3,70.3,48.5,13.4,49.7,53.6,88.4,48.4
San Antonio Spurs,118,Washington Wizards,94,1,109.0,102.7,6.3,59.0,1.68,17.9,27.4,70.9,50.5,14.5,52.9,56.3,91.67,54.1,99.6,111.1,-11.5,49.5,1.32,14.7,27.7,70.3,48.1,14.9,47.5,50.5,95.25,41.5
Dallas Mavericks,106,Houston Rockets,102,1,115.4,106.4,9.0,60.2,1.82,19.0,30.4,71.2,51.8,14.7,55.8,58.9,94.42,54.9,112.9,110.5,2.4,62.8,2.15,18.2,33.7,67.0,49.8,12.1,50.0,54.4,93.3,51.2
Indiana Pacers,103,Milwaukee Bucks,97,1,108.8,105.5,3.2,47.4,1.15,13.8,34.7,68.2,51.8,16.1,49.1,54.5,95.74,51.9,98.7,101.1,-2.4,54.9,1.44,14.9,27.5,69.6,47.3,14.0,44.8,49.3,90.88,47.6
Oklahoma City Thunder,99,Sacramento Kings,97,1,110.9,106.7,4.2,53.6,1.43,15.8,28.1,71.6,50.7,14.7,51.6,57.0,93.03,52.3,102.4,110.8,-8.4,53.3,1.14,15.3,31.7,70.8,51.1,18.1,48.4,53.2,98.15,45.1
Miami Heat,82,Boston Celtics,85,0,110.5,103.4,7.1,50.1,1.41,15.5,27.8,70.9,50.7,14.6,52.7,57.1,93.42,56.3,102.1,98.5,3.6,64.9,1.57,17.9,26.9,70.0,49.1,15.6,47.9,53.3,91.91,54.2
Los Angeles Lakers,75,Orlando Magic,89,0,106.6,103.3,3.3,59.7,1.7,17.5,31.8,70.7,51.8,14.2,50.0,54.2,89.91,53.5,106.9,98.4,8.4,58.7,1.59,16.9,31.3,72.5,51.9,14.7,50.2,53.3,92.59,55.1
Washington Wizards,115,Cleveland Cavaliers,100,1,99.6,111.1,-11.5,49.5,1.32,14.7,27.7,70.3,48.1,14.9,47.5,50.5,95.25,41.5,110.8,114.5,-3.6,62.3,1.75,18.1,31.4,64.5,48.2,14.5,51.2,55.5,94.74,48.7
Portland Trail Blazers,105,Detroit Pistons,100,1,109.9,108.8,1.1,58.4,1.67,17.3,28.0,66.2,47.3,14.0,51.5,56.6,88.79,52.3,108.6,111.7,-3.1,55.0,1.74,16.7,31.3,67.0,48.1,13.4,50.1,53.5,88.75,46.1
Denver Nuggets,108,Memphis Grizzlies,116,0,110.2,107.2,3.0,55.3,1.55,16.6,24.8,74.7,50.7,14.2,52.7,57.3,96.0,51.0,107.0,102.1,4.9,51.6,1.52,15.7,31.9,67.6,49.8,14.1,49.1,53.6,93.5,53.6
Los Angeles Clippers,93,Toronto Raptors,98,0,100.8,110.5,-9.7,59.4,1.24,16.1,29.3,66.9,48.0,17.7,48.0,52.3,92.81,44.2,104.8,112.7,-7.9,62.1,1.77,18.6,27.9,67.1,47.8,14.5,49.3,53.9,92.77,46.1
Oklahoma City Thunder,94,Golden State Warriors,100,0,110.9,106.7,4.2,53.6,1.43,15.8,28.1,71.6,50.7,14.7,51.6,57.0,93.03,52.3,106.9,110.1,-3.2,57.7,1.72,17.3,30.4,64.2,46.6,14.0,50.1,53.3,93.59,47.0
Sacramento Kings,113,Phoenix Suns,108,1,102.4,110.8,-8.4,53.3,1.14,15.3,31.7,70.8,51.1,18.1,48.4,53.2,98.15,45.1,109.6,103.0,6.6,60.8,1.87,18.3,28.3,71.0,50.1,13.6,52.5,55.7,93.71,53.9
Los Angeles Lakers,89,Charlotte Bobcats,109,0,106.6,103.3,3.3,59.7,1.7,17.5,31.8,70.7,51.8,14.2,50.0,54.2,89.91,53.5,108.0,106.9,1.1,57.0,1.66,16.4,30.1,71.7,50.8,13.4,48.3,53.8,90.63,49.7
San Antonio Spurs,102,New Jersey Nets,85,1,109.0,102.7,6.3,59.0,1.68,17.9,27.4,70.9,50.5,14.5,52.9,56.3,91.67,54.1,99.7,109.6,-9.9,61.5,1.63,16.8,29.6,69.3,48.6,14.3,45.6,49.6,91.67,43.4
Atlanta Hawks,94,Detroit Pistons,79,1,102.9,106.0,-3.1,59.4,1.57,17.2,29.9,72.1,50.8,15.1,48.5,52.3,89.42,47.3,108.6,111.7,-3.1,55.0,1.74,16.7,31.3,67.0,48.1,13.4,50.1,53.5,88.75,46.1
Los Angeles Clippers,78,Milwaukee Bucks,102,0,100.8,110.5,-9.7,59.4,1.24,16.1,29.3,66.9,48.0,17.7,48.0,52.3,92.81,44.2,98.7,101.1,-2.4,54.9,1.44,14.9,27.5,69.6,47.3,14.0,44.8,49.3,90.88,47.6
Portland Trail Blazers,95,Minnesota Timberwolves,81,1,109.9,108.8,1.1,58.4,1.67,17.3,28.0,66.2,47.3,14.0,51.5,56.6,88.79,52.3,101.2,109.7,-8.5,54.0,1.17,14.3,36.1,71.8,52.7,17.0,45.0,49.8,95.23,42.1
Denver Nuggets,102,Houston Rockets,121,0,110.2,107.2,3.0,55.3,1.55,16.6,24.8,74.7,50.7,14.2,52.7,57.3,96.0,51.0,112.9,110.5,2.4,62.8,2.15,18.2,33.7,67.0,49.8,12.1,50.0,54.4,93.3,51.2
Miami Heat,110,Indiana Pacers,103,1,110.5,103.4,7.1,50.1,1.41,15.5,27.8,70.9,50.7,14.6,52.7,57.1,93.42,56.3,108.8,105.5,3.2,47.4,1.15,13.8,34.7,68.2,51.8,16.1,49.1,54.5,95.74,51.9
Charlotte Bobcats,94,Chicago Bulls,106,0,108.0,106.9,1.1,57.0,1.66,16.4,30.1,71.7,50.8,13.4,48.3,53.8,90.63,49.7,110.5,103.5,6.9,57.0,1.58,17.0,35.2,76.2,55.4,15.0,51.0,55.1,90.05,53.4
Philadelphia 76ers,91,Memphis Grizzlies,102,0,109.8,100.5,9.3,58.4,1.84,18.0,27.3,71.9,51.1,13.4,51.3,56.0,93.71,57.0,107.0,102.1,4.9,51.6,1.52,15.7,31.9,67.6,49.8,14.1,49.1,53.6,93.5,53.6
Sacramento Kings,96,Oklahoma City Thunder,126,0,102.4,110.8,-8.4,53.3,1.14,15.3,31.7,70.8,51.1,18.1,48.4,53.2,98.15,45.1,110.9,106.7,4.2,53.6,1.43,15.8,28.1,71.6,50.7,14.7,51.6,57.0,93.03,52.3
Utah Jazz,101,Phoenix Suns,102,0,107.4,111.7,-4.3,60.0,1.68,17.8,32.4,69.7,51.0,14.8,49.3,53.8,93.38,49.6,109.6,103.0,6.6,60.8,1.87,18.3,28.3,71.0,50.1,13.6,52.5,55.7,93.71,53.9
New Orleans Hornets,89,Golden State Warriors,102,0,105.8,107.9,-2.1,57.0,1.74,17.1,28.3,70.3,48.5,13.4,49.7,53.6,88.4,48.4,106.9,110.1,-3.2,57.7,1.72,17.3,30.4,64.2,46.6,14.0,50.1,53.3,93.59,47.0
Washington Wizards,76,Orlando Magic,101,0,99.6,111.1,-11.5,49.5,1.32,14.7,27.7,70.3,48.1,14.9,47.5,50.5,95.25,41.5,106.9,98.4,8.4,58.7,1.59,16.9,31.3,72.5,51.9,14.7,50.2,53.3,92.59,55.1
Miami Heat,103,Toronto Raptors,95,1,110.5,103.4,7.1,50.1,1.41,15.5,27.8,70.9,50.7,14.6,52.7,57.1,93.42,56.3,104.8,112.7,-7.9,62.1,1.77,18.6,27.9,67.1,47.8,14.5,49.3,53.9,92.77,46.1
New Jersey Nets,80,Boston Celtics,94,0,99.7,109.6,-9.9,61.5,1.63,16.8,29.6,69.3,48.6,14.3,45.6,49.6,91.67,43.4,102.1,98.5,3.6,64.9,1.57,17.9,26.9,70.0,49.1,15.6,47.9,53.3,91.91,54.2
Los Angeles Lakers,99,Cleveland Cavaliers,104,0,106.6,103.3,3.3,59.7,1.7,17.5,31.8,70.7,51.8,14.2,50.0,54.2,89.91,53.5,110.8,114.5,-3.6,62.3,1.75,18.1,31.4,64.5,48.2,14.5,51.2,55.5,94.74,48.7
Indiana Pacers,109,Detroit Pistons,115,0,108.8,105.5,3.2,47.4,1.15,13.8,34.7,68.2,51.8,16.1,49.1,54.5,95.74,51.9,108.6,111.7,-3.1,55.0,1.74,16.7,31.3,67.0,48.1,13.4,50.1,53.5,88.75,46.1
Atlanta Hawks,90,New York Knicks,102,0,102.9,106.0,-3.1,59.4,1.57,17.2,29.9,72.1,50.8,15.1,48.5,52.3,89.42,47.3,106.9,106.9,0.0,57.1,1.48,16.6,25.9,72.5,48.8,15.1,50.4,55.4,97.1,50.1
Los Angeles Clippers,98,Minnesota Timberwolves,90,1,100.8,110.5,-9.7,59.4,1.24,16.1,29.3,66.9,48.0,17.7,48.0,52.3,92.81,44.2,101.2,109.7,-8.5,54.0,1.17,14.3,36.1,71.8,52.7,17.0,45.0,49.8,95.23,42.1
Sacramento Kings,100,Dallas Mavericks,116,0,102.4,110.8,-8.4,53.3,1.14,15.3,31.7,70.8,51.1,18.1,48.4,53.2,98.15,45.1,115.4,106.4,9.0,60.2,1.82,19.0,30.4,71.2,51.8,14.7,55.8,58.9,94.42,54.9
Philadelphia 76ers,114,Houston Rockets,105,1,109.8,100.5,9.3,58.4,1.84,18.0,27.3,71.9,51.1,13.4,51.3,56.0,93.71,57.0,112.9,110.5,2.4,62.8,2.15,18.2,33.7,67.0,49.8,12.1,50.0,54.4,93.3,51.2
Denver Nuggets,94,Milwaukee Bucks,87,1,110.2,107.2,3.0,55.3,1.55,16.6,24.8,74.7,50.7,14.2,52.7,57.3,96.0,51.0,98.7,101.1,-2.4,54.9,1.44,14.9,27.5,69.6,47.3,14.0,44.8,49.3,90.88,47.6
Golden State Warriors,107,Utah Jazz,100,1,106.9,110.1,-3.2,57.7,1.72,17.3,30.4,64.2,46.6,14.0,50.1,53.3,93.59,47.0,107.4,111.7,-4.3,60.0,1.68,17.8,32.4,69.7,51.0,14.8,49.3,53.8,93.38,49.6
New Orleans Hornets,96,Portland Trail Blazers,103,0,105.8,107.9,-2.1,57.0,1.74,17.1,28.3,70.3,48.5,13.4,49.7,53.6,88.4,48.4,109.9,108.8,1.1,58.4,1.67,17.3,28.0,66.2,47.3,14.0,51.5,56.6,88.79,52.3
San Antonio Spurs,99,Chicago Bulls,109,0,109.0,102.7,6.3,59.0,1.68,17.9,27.4,70.9,50.5,14.5,52.9,56.3,91.67,54.1,110.5,103.5,6.9,57.0,1.58,17.0,35.2,76.2,55.4,15.0,51.0,55.1,90.05,53.4
Dallas Mavericks,112,Phoenix Suns,106,1,115.4,106.4,9.0,60.2,1.82,19.0,30.4,71.2,51.8,14.7,55.8,58.9,94.42,54.9,109.6,103.0,6.6,60.8,1.87,18.3,28.3,71.0,50.1,13.6,52.5,55.7,93.71,53.9
Toronto Raptors,101,Charlotte Bobcats,114,0,104.8,112.7,-7.9,62.1,1.77,18.6,27.9,67.1,47.8,14.5,49.3,53.9,92.77,46.1,108.0,106.9,1.1,57.0,1.66,16.4,30.1,71.7,50.8,13.4,48.3,53.8,90.63,49.7
Indiana Pacers,113,Washington Wizards,96,1,108.8,105.5,3.2,47.4,1.15,13.8,34.7,68.2,51.8,16.1,49.1,54.5,95.74,51.9,99.6,111.1,-11.5,49.5,1.32,14.7,27.7,70.3,48.1,14.9,47.5,50.5,95.25,41.5
Houston Rockets,108,Detroit Pistons,100,1,112.9,110.5,2.4,62.8,2.15,18.2,33.7,67.0,49.8,12.1,50.0,54.4,93.3,51.2,108.6,111.7,-3.1,55.0,1.74,16.7,31.3,67.0,48.1,13.4,50.1,53.5,88.75,46.1
Sacramento Kings,97,Miami Heat,117,0,102.4,110.8,-8.4,53.3,1.14,15.3,31.7,70.8,51.1,18.1,48.4,53.2,98.15,45.1,110.5,103.4,7.1,50.1,1.41,15.5,27.8,70.9,50.7,14.6,52.7,57.1,93.42,56.3
Minnesota Timberwolves,88,Milwaukee Bucks,94,0,101.2,109.7,-8.5,54.0,1.17,14.3,36.1,71.8,52.7,17.0,45.0,49.8,95.23,42.1,98.7,101.1,-2.4,54.9,1.44,14.9,27.5,69.6,47.3,14.0,44.8,49.3,90.88,47.6
Los Angeles Clippers,88,Oklahoma City Thunder,111,0,100.8,110.5,-9.7,59.4,1.24,16.1,29.3,66.9,48.0,17.7,48.0,52.3,92.81,44.2,110.9,106.7,4.2,53.6,1.43,15.8,28.1,71.6,50.7,14.7,51.6,57.0,93.03,52.3
Memphis Grizzlies,107,Denver Nuggets,120,0,107.0,102.1,4.9,51.6,1.52,15.7,31.9,67.6,49.8,14.1,49.1,53.6,93.5,53.6,110.2,107.2,3.0,55.3,1.55,16.6,24.8,74.7,50.7,14.2,52.7,57.3,96.0,51.0
Boston Celtics,115,Golden State Warriors,93,1,102.1,98.5,3.6,64.9,1.57,17.9,26.9,70.0,49.1,15.6,47.9,53.3,91.91,54.2,106.9,110.1,-3.2,57.7,1.72,17.3,30.4,64.2,46.6,14.0,50.1,53.3,93.59,47.0
Atlanta Hawks,80,Los Angeles Lakers,104,0,102.9,106.0,-3.1,59.4,1.57,17.2,29.9,72.1,50.8,15.1,48.5,52.3,89.42,47.3,106.6,103.3,3.3,59.7,1.7,17.5,31.8,70.7,51.8,14.2,50.0,54.2,89.91,53.5
Houston Rockets,124,Cleveland Cavaliers,119,1,112.9,110.5,2.4,62.8,2.15,18.2,33.7,67.0,49.8,12.1,50.0,54.4,93.3,51.2,110.8,114.5,-3.6,62.3,1.75,18.1,31.4,64.5,48.2,14.5,51.2,55.5,94.74,48.7
Detroit Pistons,101,Indiana Pacers,102,0,108.6,111.7,-3.1,55.0,1.74,16.7,31.3,67.0,48.1,13.4,50.1,53.5,88.75,46.1,108.8,105.5,3.2,47.4,1.15,13.8,34.7,68.2,51.8,16.1,49.1,54.5,95.74,51.9
Sacramento Kings,111,Orlando Magic,105,1,102.4,110.8,-8.4,53.3,1.14,15.3,31.7,70.8,51.1,18.1,48.4,53.2,98.15,45.1,106.9,98.4,8.4,58.7,1.59,16.9,31.3,72.5,51.9,14.7,50.2,53.3,92.59,55.1
Washington Wizards,94,Philadelphia 76ers,117,0,99.6,111.1,-11.5,49.5,1.32,14.7,27.7,70.3,48.1,14.9,47.5,50.5,95.25,41.5,109.8,100.5,9.3,58.4,1.84,18.0,27.3,71.9,51.1,13.4,51.3,56.0,93.71,57.0
Oklahoma City Thunder,105,San Antonio Spurs,109,0,110.9,106.7,4.2,53.6,1.43,15.8,28.1,71.6,50.7,14.7,51.6,57.0,93.03,52.3,109.0,102.7,6.3,59.0,1.68,17.9,27.4,70.9,50.5,14.5,52.9,56.3,91.67,54.1
Chicago Bulls,113,Toronto Raptors,118,0,110.5,103.5,6.9,57.0,1.58,17.0,35.2,76.2,55.4,15.0,51.0,55.1,90.05,53.4,104.8,112.7,-7.9,62.1,1.77,18.6,27.9,67.1,47.8,14.5,49.3,53.9,92.77,46.1
Milwaukee Bucks,108,New York Knicks,114,0,98.7,101.1,-2.4,54.9,1.44,14.9,27.5,69.6,47.3,14.0,44.8,49.3,90.88,47.6,106.9,106.9,0.0,57.1,1.48,16.6,25.9,72.5,48.8,15.1,50.4,55.4,97.1,50.1
Memphis Grizzlies,104,Minnesota Timberwolves,95,1,107.0,102.1,4.9,51.6,1.52,15.7,31.9,67.6,49.8,14.1,49.1,53.6,93.5,53.6,101.2,109.7,-8.5,54.0,1.17,14.3,36.1,71.8,52.7,17.0,45.0,49.8,95.23,42.1
Utah Jazz,99,Dallas Mavericks,118,0,107.4,111.7,-4.3,60.0,1.68,17.8,32.4,69.7,51.0,14.8,49.3,53.8,93.38,49.6,115.4,106.4,9.0,60.2,1.82,19.0,30.4,71.2,51.8,14.7,55.8,58.9,94.42,54.9
