Team1,Team1Score,Team2,Team2Score,Team1Win,Team1OFFRTG,Team1DEFRTG,Team1NETRTG,Team1AST%,Team1AST/TO,"Team1AST
RATIO",Team1OREB%,Team1DREB%,Team1REB%,Team1TOV%,Team1EFG%,Team1TS%,Team1PACE,Team1PIE,Team2OFFRTG,Team2DEFRTG,Team2NETRTG,Team2AST%,Team2AST/TO,"Team2AST
RATIO",Team2OREB%,Team2DREB%,Team2REB%,Team2TOV%,Team2EFG%,Team2TS%,Team2PACE,Team2PIE
Washington Wizards,105,Chicago Bulls,99,1,104.7,104.5,0.2,61.4,1.55,18.3,28.2,73.7,52.4,16.2,51.7,55.1,93.72,52.4,105.1,106.6,-1.5,56.5,1.51,15.6,32.8,68.5,50.3,14.3,47.0,51.9,94.25,49.3
Dallas Mavericks,107,Denver Nuggets,114,0,106.7,102.9,3.8,59.2,1.83,17.6,25.7,67.5,47.1,13.2,51.3,54.5,93.87,52.1,102.5,106.2,-3.7,61.2,1.74,17.3,27.7,71.1,48.9,13.7,47.9,51.6,96.03,47.0
Miami Heat,89,Golden State Warriors,104,0,96.8,102.0,-5.1,61.3,1.36,16.6,27.7,69.3,49.6,16.5,46.8,51.1,90.23,50.5,114.5,100.7,13.9,66.8,2.21,20.4,27.9,68.1,48.9,13.1,54.8,57.9,100.8,58.6
Los Angeles Clippers,100,Portland Trail Blazers,94,1,115.3,104.0,11.3,62.0,2.31,19.0,28.5,70.2,49.8,11.5,53.6,57.1,94.6,55.9,103.1,103.4,-0.3,57.4,1.63,16.2,25.9,72.9,48.7,13.4,48.5,52.3,95.93,48.4
New York Knicks,79,Milwaukee Bucks,95,0,95.4,106.1,-10.7,65.4,1.53,17.6,26.3,70.7,47.8,15.8,47.1,49.8,93.15,44.2,102.8,96.5,6.3,68.0,1.49,19.4,28.1,66.8,48.4,18.3,51.6,54.8,94.79,55.6
Oklahoma City Thunder,101,Houston Rockets,112,0,100.4,102.6,-2.3,54.3,1.43,15.4,28.9,72.4,50.2,14.6,46.8,50.3,97.7,47.9,107.7,104.4,3.2,60.5,1.37,17.3,30.6,67.3,48.7,17.4,52.5,55.8,98.18,50.1
Cleveland Cavaliers,109,Los Angeles Lakers,102,1,110.1,106.4,3.8,51.3,1.46,15.1,33.0,69.1,51.0,14.2,50.6,54.1,93.0,50.5,97.5,104.4,-6.9,56.1,1.39,15.5,25.8,72.1,49.2,15.0,46.1,50.5,94.59,45.6
Detroit Pistons,98,Indiana Pacers,96,1,105.8,104.1,1.7,60.3,1.53,16.7,32.3,72.0,51.4,15.3,48.9,52.7,95.76,49.9,99.4,103.1,-3.7,60.2,1.37,16.3,30.1,74.8,52.5,16.2,46.4,51.3,94.4,49.2
Memphis Grizzlies,106,Orlando Magic,96,1,105.2,98.6,6.6,55.5,1.52,16.5,30.0,73.3,52.0,14.8,49.3,53.4,93.75,55.2,101.1,109.2,-8.1,55.8,1.42,16.2,23.9,72.9,47.2,15.1,49.1,52.9,99.17,43.2
New Orleans Pelicans,81,Philadelphia 76ers,96,0,107.8,103.2,4.6,56.4,1.45,16.3,34.8,71.9,53.7,15.7,49.3,53.5,90.27,52.4,94.0,103.8,-9.9,63.3,1.2,16.1,29.4,65.5,46.9,18.3,45.3,49.0,93.81,43.1
Brooklyn Nets,102,Washington Wizards,80,1,99.2,108.9,-9.7,55.4,1.39,15.9,28.4,72.9,50.3,15.3,47.5,51.3,92.45,44.6,104.7,104.5,0.2,61.4,1.55,18.3,28.2,73.7,52.4,16.2,51.7,55.1,93.72,52.4
Chicago Bulls,119,Boston Celtics,103,1,105.1,106.6,-1.5,56.5,1.51,15.6,32.8,68.5,50.3,14.3,47.0,51.9,94.25,49.3,101.8,106.8,-5.0,59.2,1.65,16.9,29.4,68.5,48.5,14.2,47.7,50.9,95.17,45.5
Atlanta Hawks,110,Toronto Raptors,89,1,111.8,99.4,12.4,69.7,2.0,20.4,26.5,70.4,49.7,14.3,54.8,58.3,94.35,58.6,108.2,107.6,0.6,57.7,1.45,16.7,30.5,69.7,50.0,15.7,50.7,55.0,95.07,49.2
Golden State Warriors,115,Oklahoma City Thunder,127,0,114.5,100.7,13.9,66.8,2.21,20.4,27.9,68.1,48.9,13.1,54.8,57.9,100.8,58.6,100.4,102.6,-2.3,54.3,1.43,15.4,28.9,72.4,50.2,14.6,46.8,50.3,97.7,47.9
Denver Nuggets,89,Dallas Mavericks,97,0,102.5,106.2,-3.7,61.2,1.74,17.3,27.7,71.1,48.9,13.7,47.9,51.6,96.03,47.0,106.7,102.9,3.8,59.2,1.83,17.6,25.7,67.5,47.1,13.2,51.3,54.5,93.87,52.1
Portland Trail Blazers,96,San Antonio Spurs,110,0,103.1,103.4,-0.3,57.4,1.63,16.2,25.9,72.9,48.7,13.4,48.5,52.3,95.93,48.4,104.2,99.8,4.3,66.1,1.8,18.2,28.6,72.2,50.0,14.2,48.3,52.3,94.21,51.7
Minnesota Timberwolves,99,Phoenix Suns,110,0,102.1,111.1,-9.0,59.2,1.44,16.5,32.4,69.1,49.8,15.9,46.8,51.5,93.41,45.3,106.8,104.9,2.0,51.3,1.35,15.7,28.9,68.7,49.2,15.5,51.9,55.3,98.96,51.3
Los Angeles Lakers,85,Utah Jazz,94,0,97.5,104.4,-6.9,56.1,1.39,15.5,25.8,72.1,49.2,15.0,46.1,50.5,94.59,45.6,103.1,103.1,0.0,58.2,1.24,16.0,34.7,71.8,53.3,18.1,49.1,52.9,92.17,49.9
Miami Heat,95,Sacramento Kings,83,1,96.8,102.0,-5.1,61.3,1.36,16.6,27.7,69.3,49.6,16.5,46.8,51.1,90.23,50.5,101.7,106.3,-4.6,51.1,1.12,14.3,29.2,73.8,52.0,16.8,47.7,53.4,97.74,47.9
Cleveland Cavaliers,126,Los Angeles Clippers,121,1,110.1,106.4,3.8,51.3,1.46,15.1,33.0,69.1,51.0,14.2,50.6,54.1,93.0,50.5,115.3,104.0,11.3,62.0,2.31,19.0,28.5,70.2,49.8,11.5,53.6,57.1,94.6,55.9
Indiana Pacers,71,Charlotte Hornets,80,0,99.4,103.1,-3.7,60.2,1.37,16.3,30.1,74.8,52.5,16.2,46.4,51.3,94.4,49.2,99.4,95.1,4.3,57.4,1.69,15.5,30.9,74.8,52.7,12.7,44.0,48.4,93.52,53.3
Philadelphia 76ers,89,Detroit Pistons,107,0,94.0,103.8,-9.9,63.3,1.2,16.1,29.4,65.5,46.9,18.3,45.3,49.0,93.81,43.1,105.8,104.1,1.7,60.3,1.53,16.7,32.3,72.0,51.4,15.3,48.9,52.7,95.76,49.9
Washington Wizards,99,Brooklyn Nets,90,1,104.7,104.5,0.2,61.4,1.55,18.3,28.2,73.7,52.4,16.2,51.7,55.1,93.72,52.4,99.2,108.9,-9.7,55.4,1.39,15.9,28.4,72.9,50.3,15.3,47.5,51.3,92.45,44.6
Atlanta Hawks,107,Chicago Bulls,99,1,111.8,99.4,12.4,69.7,2.0,20.4,26.5,70.4,49.7,14.3,54.8,58.3,94.35,58.6,105.1,106.6,-1.5,56.5,1.51,15.6,32.8,68.5,50.3,14.3,47.0,51.9,94.25,49.3
Golden State Warriors,131,Houston Rockets,106,1,114.5,100.7,13.9,66.8,2.21,20.4,27.9,68.1,48.9,13.1,54.8,57.9,100.8,58.6,107.7,104.4,3.2,60.5,1.37,17.3,30.6,67.3,48.7,17.4,52.5,55.8,98.18,50.1
Minnesota Timberwolves,113,Denver Nuggets,105,1,102.1,111.1,-9.0,59.2,1.44,16.5,32.4,69.1,49.8,15.9,46.8,51.5,93.41,45.3,102.5,106.2,-3.7,61.2,1.74,17.3,27.7,71.1,48.9,13.7,47.9,51.6,96.03,47.0
Portland Trail Blazers,98,Memphis Grizzlies,102,0,103.1,103.4,-0.3,57.4,1.63,16.2,25.9,72.9,48.7,13.4,48.5,52.3,95.93,48.4,105.2,98.6,6.6,55.5,1.52,16.5,30.0,73.3,52.0,14.8,49.3,53.4,93.75,55.2
Los Angeles Clippers,117,Sacramento Kings,108,1,115.3,104.0,11.3,62.0,2.31,19.0,28.5,70.2,49.8,11.5,53.6,57.1,94.6,55.9,101.7,106.3,-4.6,51.1,1.12,14.3,29.2,73.8,52.0,16.8,47.7,53.4,97.74,47.9
New Orleans Pelicans,95,Toronto Raptors,93,1,107.8,103.2,4.6,56.4,1.45,16.3,34.8,71.9,53.7,15.7,49.3,53.5,90.27,52.4,108.2,107.6,0.6,57.7,1.45,16.7,30.5,69.7,50.0,15.7,50.7,55.0,95.07,49.2
Oklahoma City Thunder,127,Orlando Magic,99,1,100.4,102.6,-2.3,54.3,1.43,15.4,28.9,72.4,50.2,14.6,46.8,50.3,97.7,47.9,101.1,109.2,-8.1,55.8,1.42,16.2,23.9,72.9,47.2,15.1,49.1,52.9,99.17,43.2
Utah Jazz,69,San Antonio Spurs,89,0,103.1,103.1,0.0,58.2,1.24,16.0,34.7,71.8,53.3,18.1,49.1,52.9,92.17,49.9,104.2,99.8,4.3,66.1,1.8,18.2,28.6,72.2,50.0,14.2,48.3,52.3,94.21,51.7
Minnesota Timberwolves,80,Charlotte Hornets,105,0,102.1,111.1,-9.0,59.2,1.44,16.5,32.4,69.1,49.8,15.9,46.8,51.5,93.41,45.3,99.4,95.1,4.3,57.4,1.69,15.5,30.9,74.8,52.7,12.7,44.0,48.4,93.52,53.3
Philadelphia 76ers,76,Washington Wizards,111,0,94.0,103.8,-9.9,63.3,1.2,16.1,29.4,65.5,46.9,18.3,45.3,49.0,93.81,43.1,104.7,104.5,0.2,61.4,1.55,18.3,28.2,73.7,52.4,16.2,51.7,55.1,93.72,52.4
Detroit Pistons,82,Atlanta Hawks,93,0,105.8,104.1,1.7,60.3,1.53,16.7,32.3,72.0,51.4,15.3,48.9,52.7,95.76,49.9,111.8,99.4,12.4,69.7,2.0,20.4,26.5,70.4,49.7,14.3,54.8,58.3,94.35,58.6
Boston Celtics,93,Los Angeles Clippers,102,0,101.8,106.8,-5.0,59.2,1.65,16.9,29.4,68.5,48.5,14.2,47.7,50.9,95.17,45.5,115.3,104.0,11.3,62.0,2.31,19.0,28.5,70.2,49.8,11.5,53.6,57.1,94.6,55.9
Denver Nuggets,79,Golden State Warriors,122,0,102.5,106.2,-3.7,61.2,1.74,17.3,27.7,71.1,48.9,13.7,47.9,51.6,96.03,47.0,114.5,100.7,13.9,66.8,2.21,20.4,27.9,68.1,48.9,13.1,54.8,57.9,100.8,58.6
Dallas Mavericks,103,Memphis Grizzlies,95,1,106.7,102.9,3.8,59.2,1.83,17.6,25.7,67.5,47.1,13.2,51.3,54.5,93.87,52.1,105.2,98.6,6.6,55.5,1.52,16.5,30.0,73.3,52.0,14.8,49.3,53.4,93.75,55.2
Indiana Pacers,98,Houston Rockets,110,0,99.4,103.1,-3.7,60.2,1.37,16.3,30.1,74.8,52.5,16.2,46.4,51.3,94.4,49.2,107.7,104.4,3.2,60.5,1.37,17.3,30.6,67.3,48.7,17.4,52.5,55.8,98.18,50.1
New Orleans Pelicans,92,New York Knicks,99,0,107.8,103.2,4.6,56.4,1.45,16.3,34.8,71.9,53.7,15.7,49.3,53.5,90.27,52.4,95.4,106.1,-10.7,65.4,1.53,17.6,26.3,70.7,47.8,15.8,47.1,49.8,93.15,44.2
Chicago Bulls,94,Cleveland Cavaliers,108,0,105.1,106.6,-1.5,56.5,1.51,15.6,32.8,68.5,50.3,14.3,47.0,51.9,94.25,49.3,110.1,106.4,3.8,51.3,1.46,15.1,33.0,69.1,51.0,14.2,50.6,54.1,93.0,50.5
Toronto Raptors,92,Milwaukee Bucks,89,1,108.2,107.6,0.6,57.7,1.45,16.7,30.5,69.7,50.0,15.7,50.7,55.0,95.07,49.2,102.8,96.5,6.3,68.0,1.49,19.4,28.1,66.8,48.4,18.3,51.6,54.8,94.79,55.6
Los Angeles Lakers,100,Phoenix Suns,115,0,97.5,104.4,-6.9,56.1,1.39,15.5,25.8,72.1,49.2,15.0,46.1,50.5,94.59,45.6,106.8,104.9,2.0,51.3,1.35,15.7,28.9,68.7,49.2,15.5,51.9,55.3,98.96,51.3
Sacramento Kings,94,Portland Trail Blazers,98,0,101.7,106.3,-4.6,51.1,1.12,14.3,29.2,73.8,52.0,16.8,47.7,53.4,97.74,47.9,103.1,103.4,-0.3,57.4,1.63,16.2,25.9,72.9,48.7,13.4,48.5,52.3,95.93,48.4
Oklahoma City Thunder,94,Miami Heat,86,1,100.4,102.6,-2.3,54.3,1.43,15.4,28.9,72.4,50.2,14.6,46.8,50.3,97.7,47.9,96.8,102.0,-5.1,61.3,1.36,16.6,27.7,69.3,49.6,16.5,46.8,51.1,90.23,50.5
San Antonio Spurs,109,Denver Nuggets,99,1,104.2,99.8,4.3,66.1,1.8,18.2,28.6,72.2,50.0,14.2,48.3,52.3,94.21,51.7,102.5,106.2,-3.7,61.2,1.74,17.3,27.7,71.1,48.9,13.7,47.9,51.6,96.03,47.0
Miami Heat,76,Charlotte Hornets,78,0,96.8,102.0,-5.1,61.3,1.36,16.6,27.7,69.3,49.6,16.5,46.8,51.1,90.23,50.5,99.4,95.1,4.3,57.4,1.69,15.5,30.9,74.8,52.7,12.7,44.0,48.4,93.52,53.3
Utah Jazz,92,Cleveland Cavaliers,106,0,103.1,103.1,0.0,58.2,1.24,16.0,34.7,71.8,53.3,18.1,49.1,52.9,92.17,49.9,110.1,106.4,3.8,51.3,1.46,15.1,33.0,69.1,51.0,14.2,50.6,54.1,93.0,50.5
New York Knicks,98,Philadelphia 76ers,91,1,95.4,106.1,-10.7,65.4,1.53,17.6,26.3,70.7,47.8,15.8,47.1,49.8,93.15,44.2,94.0,103.8,-9.9,63.3,1.2,16.1,29.4,65.5,46.9,18.3,45.3,49.0,93.81,43.1
Indiana Pacers,91,Atlanta Hawks,110,0,99.4,103.1,-3.7,60.2,1.37,16.3,30.1,74.8,52.5,16.2,46.4,51.3,94.4,49.2,111.8,99.4,12.4,69.7,2.0,20.4,26.5,70.4,49.7,14.3,54.8,58.3,94.35,58.6
Orlando Magic,118,Detroit Pistons,128,0,101.1,109.2,-8.1,55.8,1.42,16.2,23.9,72.9,47.2,15.1,49.1,52.9,99.17,43.2,105.8,104.1,1.7,60.3,1.53,16.7,32.3,72.0,51.4,15.3,48.9,52.7,95.76,49.9
Toronto Raptors,86,Memphis Grizzlies,92,0,108.2,107.6,0.6,57.7,1.45,16.7,30.5,69.7,50.0,15.7,50.7,55.0,95.07,49.2,105.2,98.6,6.6,55.5,1.52,16.5,30.0,73.3,52.0,14.8,49.3,53.4,93.75,55.2
Dallas Mavericks,98,Minnesota Timberwolves,75,1,106.7,102.9,3.8,59.2,1.83,17.6,25.7,67.5,47.1,13.2,51.3,54.5,93.87,52.1,102.1,111.1,-9.0,59.2,1.44,16.5,32.4,69.1,49.8,15.9,46.8,51.5,93.41,45.3
Los Angeles Lakers,80,New Orleans Pelicans,96,0,97.5,104.4,-6.9,56.1,1.39,15.5,25.8,72.1,49.2,15.0,46.1,50.5,94.59,45.6,107.8,103.2,4.6,56.4,1.45,16.3,34.8,71.9,53.7,15.7,49.3,53.5,90.27,52.4
Oklahoma City Thunder,105,Washington Wizards,103,1,100.4,102.6,-2.3,54.3,1.43,15.4,28.9,72.4,50.2,14.6,46.8,50.3,97.7,47.9,104.7,104.5,0.2,61.4,1.55,18.3,28.2,73.7,52.4,16.2,51.7,55.1,93.72,52.4
Portland Trail Blazers,113,Phoenix Suns,118,0,103.1,103.4,-0.3,57.4,1.63,16.2,25.9,72.9,48.7,13.4,48.5,52.3,95.93,48.4,106.8,104.9,2.0,51.3,1.35,15.7,28.9,68.7,49.2,15.5,51.9,55.3,98.96,51.3
Brooklyn Nets,103,Sacramento Kings,100,1,99.2,108.9,-9.7,55.4,1.39,15.9,28.4,72.9,50.3,15.3,47.5,51.3,92.45,44.6,101.7,106.3,-4.6,51.1,1.12,14.3,29.2,73.8,52.0,16.8,47.7,53.4,97.74,47.9
Houston Rockets,113,Golden State Warriors,126,0,107.7,104.4,3.2,60.5,1.37,17.3,30.6,67.3,48.7,17.4,52.5,55.8,98.18,50.1,114.5,100.7,13.9,66.8,2.21,20.4,27.9,68.1,48.9,13.1,54.8,57.9,100.8,58.6
San Antonio Spurs,81,Chicago Bulls,104,0,104.2,99.8,4.3,66.1,1.8,18.2,28.6,72.2,50.0,14.2,48.3,52.3,94.21,51.7,105.1,106.6,-1.5,56.5,1.51,15.6,32.8,68.5,50.3,14.3,47.0,51.9,94.25,49.3
Utah Jazz,101,Milwaukee Bucks,99,1,103.1,103.1,0.0,58.2,1.24,16.0,34.7,71.8,53.3,18.1,49.1,52.9,92.17,49.9,102.8,96.5,6.3,68.0,1.49,19.4,28.1,66.8,48.4,18.3,51.6,54.8,94.79,55.6
Boston Celtics,90,Portland Trail Blazers,89,1,101.8,106.8,-5.0,59.2,1.65,16.9,29.4,68.5,48.5,14.2,47.7,50.9,95.17,45.5,103.1,103.4,-0.3,57.4,1.63,16.2,25.9,72.9,48.7,13.4,48.5,52.3,95.93,48.4
Brooklyn Nets,84,Los Angeles Clippers,123,0,99.2,108.9,-9.7,55.4,1.39,15.9,28.4,72.9,50.3,15.3,47.5,51.3,92.45,44.6,115.3,104.0,11.3,62.0,2.31,19.0,28.5,70.2,49.8,11.5,53.6,57.1,94.6,55.9
Toronto Raptors,91,Philadelphia 76ers,86,1,108.2,107.6,0.6,57.7,1.45,16.7,30.5,69.7,50.0,15.7,50.7,55.0,95.07,49.2,94.0,103.8,-9.9,63.3,1.2,16.1,29.4,65.5,46.9,18.3,45.3,49.0,93.81,43.1
Oklahoma City Thunder,93,Atlanta Hawks,103,0,100.4,102.6,-2.3,54.3,1.43,15.4,28.9,72.4,50.2,14.6,46.8,50.3,97.7,47.9,111.8,99.4,12.4,69.7,2.0,20.4,26.5,70.4,49.7,14.3,54.8,58.3,94.35,58.6
Charlotte Hornets,90,Cleveland Cavaliers,129,0,99.4,95.1,4.3,57.4,1.69,15.5,30.9,74.8,52.7,12.7,44.0,48.4,93.52,53.3,110.1,106.4,3.8,51.3,1.46,15.1,33.0,69.1,51.0,14.2,50.6,54.1,93.0,50.5
Indiana Pacers,87,Miami Heat,89,0,99.4,103.1,-3.7,60.2,1.37,16.3,30.1,74.8,52.5,16.2,46.4,51.3,94.4,49.2,96.8,102.0,-5.1,61.3,1.36,16.6,27.7,69.3,49.6,16.5,46.8,51.1,90.23,50.5
Orlando Magic,106,New York Knicks,113,0,101.1,109.2,-8.1,55.8,1.42,16.2,23.9,72.9,47.2,15.1,49.1,52.9,99.17,43.2,95.4,106.1,-10.7,65.4,1.53,17.6,26.3,70.7,47.8,15.8,47.1,49.8,93.15,44.2
Chicago Bulls,102,Dallas Mavericks,98,1,105.1,106.6,-1.5,56.5,1.51,15.6,32.8,68.5,50.3,14.3,47.0,51.9,94.25,49.3,106.7,102.9,3.8,59.2,1.83,17.6,25.7,67.5,47.1,13.2,51.3,54.5,93.87,52.1
New Orleans Pelicans,92,Minnesota Timberwolves,84,1,107.8,103.2,4.6,56.4,1.45,16.3,34.8,71.9,53.7,15.7,49.3,53.5,90.27,52.4,102.1,111.1,-9.0,59.2,1.44,16.5,32.4,69.1,49.8,15.9,46.8,51.5,93.41,45.3
Los Angeles Lakers,85,San Antonio Spurs,99,0,97.5,104.4,-6.9,56.1,1.39,15.5,25.8,72.1,49.2,15.0,46.1,50.5,94.59,45.6,104.2,99.8,4.3,66.1,1.8,18.2,28.6,72.2,50.0,14.2,48.3,52.3,94.21,51.7
Boston Celtics,100,Denver Nuggets,99,1,101.8,106.8,-5.0,59.2,1.65,16.9,29.4,68.5,48.5,14.2,47.7,50.9,95.17,45.5,102.5,106.2,-3.7,61.2,1.74,17.3,27.7,71.1,48.9,13.7,47.9,51.6,96.03,47.0
Houston Rockets,113,Phoenix Suns,111,1,107.7,104.4,3.2,60.5,1.37,17.3,30.6,67.3,48.7,17.4,52.5,55.8,98.18,50.1,106.8,104.9,2.0,51.3,1.35,15.7,28.9,68.7,49.2,15.5,51.9,55.3,98.96,51.3
Sacramento Kings,101,Golden State Warriors,126,0,101.7,106.3,-4.6,51.1,1.12,14.3,29.2,73.8,52.0,16.8,47.7,53.4,97.74,47.9,114.5,100.7,13.9,66.8,2.21,20.4,27.9,68.1,48.9,13.1,54.8,57.9,100.8,58.6
New York Knicks,71,Charlotte Hornets,76,0,95.4,106.1,-10.7,65.4,1.53,17.6,26.3,70.7,47.8,15.8,47.1,49.8,93.15,44.2,99.4,95.1,4.3,57.4,1.69,15.5,30.9,74.8,52.7,12.7,44.0,48.4,93.52,53.3
