Team1,Team1Score,Team2,Team2Score,Team1Win,Team1OFFRTG,Team1DEFRTG,Team1NETRTG,Team1AST%,Team1AST/TO,"Team1AST
RATIO",Team1OREB%,Team1DREB%,Team1REB%,Team1TOV%,Team1EFG%,Team1TS%,Team1PACE,Team1PIE,Team2OFFRTG,Team2DEFRTG,Team2NETRTG,Team2AST%,Team2AST/TO,"Team2AST
RATIO",Team2OREB%,Team2DREB%,Team2REB%,Team2TOV%,Team2EFG%,Team2TS%,Team2PACE,Team2PIE
Miami Heat,109,Brooklyn Nets,106,1,112.1,111.1,1.0,62.4,1.8,17.7,27.8,76.3,52.6,13.5,52.8,57.3,97.58,51.6,104.1,104.2,-0.1,59.3,1.53,16.4,28.7,74.0,52.1,14.7,48.9,52.6,101.83,51.8
Memphis Grizzlies,115,Minnesota Timberwolves,107,1,110.5,111.6,-1.1,64.9,1.85,19.3,26.1,73.8,50.0,14.5,53.9,57.2,102.72,50.0,104.9,112.3,-7.4,51.7,1.32,14.3,26.1,70.8,47.4,14.3,48.9,53.5,101.79,45.2
Boston Celtics,113,New York Knicks,104,1,115.4,105.1,10.3,54.4,1.59,17.0,30.2,73.1,52.3,14.7,55.7,58.8,97.5,54.5,104.8,113.2,-8.4,55.5,1.65,15.8,28.3,72.3,49.8,13.2,48.8,52.2,100.25,45.4
Dallas Mavericks,114,Los Angeles Lakers,100,1,113.6,106.6,6.9,60.5,1.89,17.6,27.0,74.8,51.2,12.8,53.8,57.3,99.77,53.5,112.1,107.5,4.6,60.7,1.64,18.2,29.4,72.5,51.4,15.5,54.2,57.3,99.96,53.6
San Antonio Spurs,98,Detroit Pistons,132,0,109.0,108.6,0.5,57.8,1.92,18.1,20.9,74.0,48.8,12.6,54.1,57.1,101.54,52.2,110.4,113.1,-2.7,60.4,1.63,17.9,27.5,71.7,49.4,15.1,53.6,56.5,99.87,48.4
Oklahoma City Thunder,107,New Orleans Pelicans,104,1,110.5,106.9,3.5,51.5,1.51,15.8,25.7,71.7,49.7,13.8,52.8,57.2,97.48,53.0,106.0,110.2,-4.3,60.7,1.64,17.3,26.9,74.9,50.3,14.5,51.2,54.1,100.96,47.3
Golden State Warriors,96,Orlando Magic,100,0,103.2,108.6,-5.4,61.9,1.59,17.2,26.9,72.4,48.9,14.9,49.1,52.9,99.42,47.2,106.3,109.6,-3.3,60.2,1.92,17.4,26.0,72.2,48.3,12.3,50.2,53.5,98.53,48.7
Utah Jazz,110,Toronto Raptors,130,0,110.6,108.4,2.1,56.0,1.38,16.9,24.9,75.6,51.5,16.4,55.8,59.0,99.71,50.5,108.3,106.1,2.3,63.6,1.66,17.8,26.9,71.4,49.4,14.7,51.5,55.9,100.78,51.9
Phoenix Suns,109,Charlotte Hornets,104,1,109.9,113.3,-3.4,68.9,1.97,19.8,27.6,74.0,49.7,14.3,52.0,55.8,102.25,49.2,105.2,109.9,-4.7,65.2,1.67,17.5,29.4,70.1,48.9,14.7,48.5,52.3,95.9,46.1
Utah Jazz,94,Philadelphia 76ers,103,0,110.6,108.4,2.1,56.0,1.38,16.9,24.9,75.6,51.5,16.4,55.8,59.0,99.71,50.5,110.4,107.3,3.2,63.9,1.9,19.0,29.0,74.5,52.1,14.1,53.6,56.5,99.2,52.9
Golden State Warriors,79,Atlanta Hawks,104,0,103.2,108.6,-5.4,61.9,1.59,17.2,26.9,72.4,48.9,14.9,49.1,52.9,99.42,47.2,101.6,110.5,-8.9,57.7,1.4,16.3,24.2,70.8,46.6,15.6,50.1,53.3,103.69,43.9
Indiana Pacers,117,Memphis Grizzlies,104,1,108.7,107.1,1.6,64.8,2.24,19.3,23.3,69.2,47.3,11.8,52.3,55.6,98.81,51.4,110.5,111.6,-1.1,64.9,1.85,19.3,26.1,73.8,50.0,14.5,53.9,57.2,102.72,50.0
New York Knicks,88,Milwaukee Bucks,132,0,104.8,113.2,-8.4,55.5,1.65,15.8,28.3,72.3,49.8,13.2,48.8,52.2,100.25,45.4,115.6,99.4,16.2,61.4,1.79,19.0,27.3,76.0,53.8,14.7,57.0,59.7,103.23,59.5
Chicago Bulls,113,Sacramento Kings,106,1,104.8,101.3,3.5,60.7,1.45,17.2,24.1,73.2,48.3,15.9,51.8,55.3,99.41,50.8,107.6,110.7,-3.1,55.1,1.53,16.5,27.6,72.8,49.8,14.7,52.0,55.0,96.58,46.5
Detroit Pistons,127,Cleveland Cavaliers,94,1,110.4,113.1,-2.7,60.4,1.63,17.9,27.5,71.7,49.4,15.1,53.6,56.5,99.87,48.4,104.8,115.4,-10.6,55.1,1.23,16.1,32.1,75.0,52.9,18.2,51.5,54.0,98.69,43.7
Orlando Magic,127,Washington Wizards,120,1,106.3,109.6,-3.3,60.2,1.92,17.4,26.0,72.2,48.3,12.3,50.2,53.5,98.53,48.7,111.5,117.3,-5.8,60.4,1.93,17.3,26.5,69.6,46.7,12.3,51.1,55.4,102.22,46.3
Dallas Mavericks,118,New Orleans Pelicans,97,1,113.6,106.6,6.9,60.5,1.89,17.6,27.0,74.8,51.2,12.8,53.8,57.3,99.77,53.5,106.0,110.2,-4.3,60.7,1.64,17.3,26.9,74.9,50.3,14.5,51.2,54.1,100.96,47.3
Miami Heat,121,Toronto Raptors,110,1,112.1,111.1,1.0,62.4,1.8,17.7,27.8,76.3,52.6,13.5,52.8,57.3,97.58,51.6,108.3,106.1,2.3,63.6,1.66,17.8,26.9,71.4,49.4,14.7,51.5,55.9,100.78,51.9
Houston Rockets,133,San Antonio Spurs,135,0,114.4,110.0,4.3,50.5,1.48,15.4,28.0,71.9,49.9,14.0,54.5,57.8,101.88,50.2,109.0,108.6,0.5,57.8,1.92,18.1,20.9,74.0,48.8,12.6,54.1,57.1,101.54,52.2
Los Angeles Lakers,105,Denver Nuggets,96,1,112.1,107.5,4.6,60.7,1.64,18.2,29.4,72.5,51.4,15.5,54.2,57.3,99.96,53.6,112.7,109.0,3.7,65.1,2.0,19.5,30.9,70.2,50.3,14.0,53.3,56.5,97.38,52.3
Golden State Warriors,91,Charlotte Hornets,106,0,103.2,108.6,-5.4,61.9,1.59,17.2,26.9,72.4,48.9,14.9,49.1,52.9,99.42,47.2,105.2,109.9,-4.7,65.2,1.67,17.5,29.4,70.1,48.9,14.7,48.5,52.3,95.9,46.1
Milwaukee Bucks,127,Detroit Pistons,103,1,115.6,99.4,16.2,61.4,1.79,19.0,27.3,76.0,53.8,14.7,57.0,59.7,103.23,59.5,110.4,113.1,-2.7,60.4,1.63,17.9,27.5,71.7,49.4,15.1,53.6,56.5,99.87,48.4
Phoenix Suns,114,Orlando Magic,128,0,109.9,113.3,-3.4,68.9,1.97,19.8,27.6,74.0,49.7,14.3,52.0,55.8,102.25,49.2,106.3,109.6,-3.3,60.2,1.92,17.4,26.0,72.2,48.3,12.3,50.2,53.5,98.53,48.7
Brooklyn Nets,130,Atlanta Hawks,118,1,104.1,104.2,-0.1,59.3,1.53,16.4,28.7,74.0,52.1,14.7,48.9,52.6,101.83,51.8,101.6,110.5,-8.9,57.7,1.4,16.3,24.2,70.8,46.6,15.6,50.1,53.3,103.69,43.9
Miami Heat,93,Boston Celtics,112,0,112.1,111.1,1.0,62.4,1.8,17.7,27.8,76.3,52.6,13.5,52.8,57.3,97.58,51.6,115.4,105.1,10.3,54.4,1.59,17.0,30.2,73.1,52.3,14.7,55.7,58.8,97.5,54.5
Memphis Grizzlies,99,Chicago Bulls,106,0,110.5,111.6,-1.1,64.9,1.85,19.3,26.1,73.8,50.0,14.5,53.9,57.2,102.72,50.0,104.8,101.3,3.5,60.7,1.45,17.2,24.1,73.2,48.3,15.9,51.8,55.3,99.41,50.8
Indiana Pacers,107,Oklahoma City Thunder,100,1,108.7,107.1,1.6,64.8,2.24,19.3,23.3,69.2,47.3,11.8,52.3,55.6,98.81,51.4,110.5,106.9,3.5,51.5,1.51,15.8,25.7,71.7,49.7,13.8,52.8,57.2,97.48,53.0
Minnesota Timberwolves,114,Dallas Mavericks,121,0,104.9,112.3,-7.4,51.7,1.32,14.3,26.1,70.8,47.4,14.3,48.9,53.5,101.79,45.2,113.6,106.6,6.9,60.5,1.89,17.6,27.0,74.8,51.2,12.8,53.8,57.3,99.77,53.5
Los Angeles Lakers,121,Utah Jazz,96,1,112.1,107.5,4.6,60.7,1.64,18.2,29.4,72.5,51.4,15.5,54.2,57.3,99.96,53.6,110.6,108.4,2.1,56.0,1.38,16.9,24.9,75.6,51.5,16.4,55.8,59.0,99.71,50.5
Sacramento Kings,116,Portland Trail Blazers,127,0,107.6,110.7,-3.1,55.1,1.53,16.5,27.6,72.8,49.8,14.7,52.0,55.0,96.58,46.5,110.4,113.1,-2.6,47.9,1.49,14.7,27.2,71.4,49.8,13.1,52.2,56.1,100.29,48.6
Philadelphia 76ers,113,Washington Wizards,119,0,110.4,107.3,3.2,63.9,1.9,19.0,29.0,74.5,52.1,14.1,53.6,56.5,99.2,52.9,111.5,117.3,-5.8,60.4,1.93,17.3,26.5,69.6,46.7,12.3,51.1,55.4,102.22,46.3
Denver Nuggets,129,New York Knicks,92,1,112.7,109.0,3.7,65.1,2.0,19.5,30.9,70.2,50.3,14.0,53.3,56.5,97.38,52.3,104.8,113.2,-8.4,55.5,1.65,15.8,28.3,72.3,49.8,13.2,48.8,52.2,100.25,45.4
Houston Rockets,119,Toronto Raptors,109,1,114.4,110.0,4.3,50.5,1.48,15.4,28.0,71.9,49.9,14.0,54.5,57.8,101.88,50.2,108.3,106.1,2.3,63.6,1.66,17.8,26.9,71.4,49.4,14.7,51.5,55.9,100.78,51.9
Phoenix Suns,139,New Orleans Pelicans,132,1,109.9,113.3,-3.4,68.9,1.97,19.8,27.6,74.0,49.7,14.3,52.0,55.8,102.25,49.2,106.0,110.2,-4.3,60.7,1.64,17.3,26.9,74.9,50.3,14.5,51.2,54.1,100.96,47.3
Brooklyn Nets,111,Charlotte Hornets,104,1,104.1,104.2,-0.1,59.3,1.53,16.4,28.7,74.0,52.1,14.7,48.9,52.6,101.83,51.8,105.2,109.9,-4.7,65.2,1.67,17.5,29.4,70.1,48.9,14.7,48.5,52.3,95.9,46.1
Orlando Magic,93,Cleveland Cavaliers,87,1,106.3,109.6,-3.3,60.2,1.92,17.4,26.0,72.2,48.3,12.3,50.2,53.5,98.53,48.7,104.8,115.4,-10.6,55.1,1.23,16.1,32.1,75.0,52.9,18.2,51.5,54.0,98.69,43.7
Indiana Pacers,101,Detroit Pistons,108,0,108.7,107.1,1.6,64.8,2.24,19.3,23.3,69.2,47.3,11.8,52.3,55.6,98.81,51.4,110.4,113.1,-2.7,60.4,1.63,17.9,27.5,71.7,49.4,15.1,53.6,56.5,99.87,48.4
Denver Nuggets,95,Boston Celtics,108,0,112.7,109.0,3.7,65.1,2.0,19.5,30.9,70.2,50.3,14.0,53.3,56.5,97.38,52.3,115.4,105.1,10.3,54.4,1.59,17.0,30.2,73.1,52.3,14.7,55.7,58.8,97.5,54.5
Golden State Warriors,100,Chicago Bulls,98,1,103.2,108.6,-5.4,61.9,1.59,17.2,26.9,72.4,48.9,14.9,49.1,52.9,99.42,47.2,104.8,101.3,3.5,60.7,1.45,17.2,24.1,73.2,48.3,15.9,51.8,55.3,99.41,50.8
