Team1,Team1Score,Team2,Team2Score,Team1Win,Team1OFFRTG,Team1DEFRTG,Team1NETRTG,Team1AST%,Team1AST/TO,"Team1AST
RATIO",Team1OREB%,Team1DREB%,Team1REB%,Team1TOV%,Team1EFG%,Team1TS%,Team1PACE,Team1PIE,Team2OFFRTG,Team2DEFRTG,Team2NETRTG,Team2AST%,Team2AST/TO,"Team2AST
RATIO",Team2OREB%,Team2DREB%,Team2REB%,Team2TOV%,Team2EFG%,Team2TS%,Team2PACE,Team2PIE
Oklahoma City Thunder,111,Charlotte Hornets,107,1,110.3,100.3,10.0,54.8,1.68,16.5,31.4,73.6,52.2,13.7,51.6,54.6,101.5,55.1,110.6,107.7,2.9,57.2,1.84,17.2,26.4,73.2,49.9,12.7,52.5,56.3,101.6,51.0
Denver Nuggets,110,Cleveland Cavaliers,91,1,112.3,104.7,7.7,65.6,1.92,19.5,32.6,73.8,53.2,14.6,53.1,56.0,97.1,54.3,103.9,112.8,-8.8,49.8,1.3,14.6,29.1,72.6,50.1,15.1,49.3,52.8,95.82,43.8
Sacramento Kings,146,Atlanta Hawks,115,1,107.6,112.1,-4.5,58.8,1.76,17.6,25.6,70.7,47.9,13.6,52.2,55.2,105.19,47.7,101.1,111.7,-10.6,62.0,1.33,17.0,25.4,70.2,47.2,17.3,49.8,53.6,106.0,44.2
Milwaukee Bucks,113,Boston Celtics,117,0,116.8,108.9,7.9,61.3,1.92,19.1,26.8,77.7,52.7,13.8,56.7,59.6,102.98,54.3,109.5,105.9,3.5,61.2,1.9,18.2,26.8,73.8,49.9,13.2,53.1,56.0,99.62,52.3
New Orleans Pelicans,119,Portland Trail Blazers,132,0,111.5,110.6,0.9,61.4,1.65,17.9,33.0,72.9,53.2,15.3,52.1,56.3,103.75,51.7,110.2,110.9,-0.6,50.9,1.46,15.1,30.2,74.3,51.9,14.1,51.0,54.8,100.57,48.5
Houston Rockets,119,Brooklyn Nets,111,1,115.5,111.9,3.6,55.3,1.45,16.3,30.6,68.2,49.2,15.4,55.2,58.8,94.72,50.4,109.6,110.3,-0.6,53.9,1.58,15.5,30.4,70.6,49.4,13.5,50.6,54.3,99.88,47.1
Indiana Pacers,107,Chicago Bulls,105,1,105.6,103.1,2.5,62.4,1.67,18.0,27.0,77.0,51.7,14.9,51.5,54.8,98.93,52.0,97.5,107.0,-9.6,57.9,1.38,16.2,20.6,72.8,46.7,15.3,48.1,52.0,100.96,44.6
Oklahoma City Thunder,134,Washington Wizards,111,1,110.3,100.3,10.0,54.8,1.68,16.5,31.4,73.6,52.2,13.7,51.6,54.6,101.5,55.1,108.4,112.5,-4.1,60.3,1.77,17.6,26.0,69.1,47.1,13.6,52.3,55.9,102.95,48.9
New York Knicks,118,Dallas Mavericks,106,1,106.5,112.5,-5.9,46.0,1.21,13.3,30.5,70.3,50.1,14.7,48.4,53.3,101.06,44.7,110.4,104.5,6.0,57.0,1.33,16.3,28.5,72.6,51.7,16.6,54.6,58.7,99.46,54.3
Memphis Grizzlies,110,Utah Jazz,100,1,107.7,106.3,1.4,61.3,1.78,18.2,23.0,71.4,47.2,13.8,52.7,56.1,95.32,51.0,102.6,108.5,-5.9,63.1,1.5,17.4,25.8,74.6,49.6,15.8,51.2,54.4,99.5,47.6
