Team1,Team1Score,Team2,Team2Score,Team1Win,Team1OFFRTG,Team1DEFRTG,Team1NETRTG,Team1AST%,Team1AST/TO,"Team1AST
RATIO",Team1OREB%,Team1DREB%,Team1REB%,Team1TOV%,Team1EFG%,Team1TS%,Team1PACE,Team1PIE,Team2OFFRTG,Team2DEFRTG,Team2NETRTG,Team2AST%,Team2AST/TO,"Team2AST
RATIO",Team2OREB%,Team2DREB%,Team2REB%,Team2TOV%,Team2EFG%,Team2TS%,Team2PACE,Team2PIE
Detroit Pistons,108,Toronto Raptors,98,1,111.4,105.9,5.5,57.4,1.41,17.4,35.4,69.1,52.3,17.2,53.4,56.9,93.31,51.6,107.4,102.4,5.0,59.1,1.55,17.3,29.4,72.8,52.2,15.2,50.7,55.5,91.06,54.1
Cleveland Cavaliers,94,Atlanta Hawks,102,0,101.0,107.5,-6.5,57.3,1.54,16.2,32.9,70.9,51.4,14.7,46.0,50.0,92.6,46.1,103.7,105.5,-1.8,62.9,1.81,18.2,23.7,72.5,48.1,13.7,50.0,53.8,95.44,49.8
Orlando Magic,103,Houston Rockets,111,0,97.9,107.8,-9.9,58.2,1.46,16.5,32.4,69.1,50.4,15.8,45.4,48.3,93.16,44.1,108.6,105.3,3.3,63.4,1.51,17.7,32.2,67.1,50.4,16.5,51.7,55.5,97.21,50.7
San Antonio Spurs,90,Memphis Grizzlies,92,0,97.7,101.3,-3.5,65.8,1.66,18.4,22.8,75.1,49.3,15.1,47.9,51.6,97.22,48.9,101.5,94.3,7.2,58.3,1.85,16.6,29.2,69.8,49.7,12.4,46.4,50.3,88.56,57.5
Charlotte Bobcats,102,Milwaukee Bucks,131,0,100.7,107.9,-7.1,59.1,1.29,16.5,31.4,69.8,51.1,17.5,48.5,53.0,92.28,48.2,102.2,103.2,-1.0,61.1,1.58,17.0,30.8,68.4,48.8,15.1,48.7,51.3,96.3,48.6
Boston Celtics,100,Minnesota Timberwolves,110,0,106.7,107.7,-1.1,54.7,1.54,17.5,24.1,65.5,45.9,15.2,53.4,56.3,93.75,48.9,103.5,104.1,-0.5,67.2,1.86,18.8,25.4,71.6,47.3,13.9,48.6,53.5,96.1,50.9
Portland Trail Blazers,102,Utah Jazz,112,0,100.0,112.6,-12.6,61.1,1.47,17.4,25.8,71.3,47.4,16.1,49.0,52.4,93.22,40.3,104.3,103.2,1.1,63.6,1.82,18.9,26.5,74.9,50.0,14.4,51.1,54.0,90.19,50.8
Indiana Pacers,109,Los Angeles Clippers,106,1,102.8,112.3,-9.4,56.5,1.19,15.4,32.9,67.0,49.7,17.8,48.3,52.8,90.64,46.1,116.3,105.4,10.9,67.9,2.24,21.1,33.1,68.7,51.9,13.8,55.0,57.9,90.75,57.3
Chicago Bulls,86,Washington Wizards,90,0,103.9,105.2,-1.3,63.0,1.8,17.8,27.9,73.8,50.4,13.8,48.7,52.3,89.91,48.7,100.8,105.6,-4.8,55.1,1.42,15.7,26.7,71.3,48.3,14.9,47.7,51.3,93.17,47.1
New York Knicks,102,Miami Heat,90,1,115.3,106.8,8.6,48.6,1.75,15.9,28.7,71.4,49.2,12.3,54.4,56.8,89.07,50.4,109.4,102.2,7.2,67.4,1.38,19.1,29.0,71.2,51.9,19.1,56.6,59.7,90.72,57.6
