Team1,Team1Score,Team2,Team2Score,Team1Win,Team1OFFRTG,Team1DEFRTG,Team1NETRTG,Team1AST%,Team1AST/TO,"Team1AST
RATIO",Team1OREB%,Team1DREB%,Team1REB%,Team1TOV%,Team1EFG%,Team1TS%,Team1PACE,Team1PIE,Team2OFFRTG,Team2DEFRTG,Team2NETRTG,Team2AST%,Team2AST/TO,"Team2AST
RATIO",Team2OREB%,Team2DREB%,Team2REB%,Team2TOV%,Team2EFG%,Team2TS%,Team2PACE,Team2PIE
Orlando Magic,98,Miami Heat,112,0,101.3,107.0,-5.7,56.2,1.4,16.4,29.3,71.8,50.5,15.9,48.6,52.2,94.66,47.2,109.4,105.5,3.9,57.8,1.5,17.6,26.9,67.6,48.4,15.8,53.9,57.8,89.59,53.2
Washington Wizards,122,Philadelphia 76ers,103,1,107.1,106.0,1.1,58.9,1.54,17.4,29.7,70.7,50.0,15.6,51.7,54.9,94.37,49.8,96.5,108.6,-12.1,59.5,1.25,15.8,29.3,68.7,47.5,17.4,46.6,49.7,97.94,40.2
Indiana Pacers,102,Boston Celtics,97,1,98.2,103.4,-5.2,54.8,1.22,14.8,28.3,71.1,50.2,16.2,46.0,51.0,90.31,47.9,103.2,110.3,-7.1,62.8,1.53,17.2,33.4,70.4,50.6,15.9,47.2,51.2,91.93,44.3
Detroit Pistons,110,Houston Rockets,118,0,104.3,110.4,-6.1,57.4,1.62,16.6,32.6,69.6,50.5,14.3,47.9,51.0,95.78,46.3,113.1,105.3,7.8,59.2,1.43,17.1,32.3,69.2,51.4,16.6,54.2,58.3,96.74,54.3
Brooklyn Nets,107,Milwaukee Bucks,98,1,110.3,104.3,6.0,57.3,1.55,17.0,24.4,66.1,45.7,14.6,54.6,58.4,91.86,53.2,109.1,115.3,-6.2,59.8,1.74,17.3,33.5,67.5,49.9,14.1,49.3,53.8,92.99,46.8
Cleveland Cavaliers,96,Memphis Grizzlies,110,0,105.1,109.9,-4.9,59.1,1.53,17.4,27.9,72.4,50.7,15.5,51.3,54.7,93.33,46.7,107.8,101.8,6.0,56.0,1.59,17.3,32.6,71.8,52.3,15.2,51.2,54.2,89.88,54.6
Denver Nuggets,96,Portland Trail Blazers,102,0,106.1,109.1,-2.9,61.0,1.48,17.3,27.8,71.1,49.3,16.0,51.4,55.2,101.06,48.0,106.6,105.1,1.5,57.9,1.5,16.2,29.2,71.5,50.7,14.7,49.1,53.9,94.78,50.1
Minnesota Timberwolves,108,Sacramento Kings,97,1,110.4,110.1,0.3,62.9,1.83,18.0,28.7,68.9,48.2,13.6,50.2,55.5,99.57,51.2,104.0,106.3,-2.2,47.4,1.0,13.4,35.0,77.3,55.8,18.1,48.1,52.9,94.35,47.1
New Orleans Pelicans,76,Los Angeles Clippers,108,0,107.2,109.4,-2.2,56.0,1.51,16.5,28.3,68.5,48.9,14.7,50.1,55.3,93.24,50.1,112.0,100.5,11.6,63.6,1.79,19.0,30.1,68.3,50.1,14.8,53.9,57.3,97.43,57.4
New York Knicks,90,Chicago Bulls,109,0,111.3,108.3,2.9,53.6,1.66,16.3,28.8,68.0,48.9,13.3,52.4,56.2,90.88,51.3,102.8,99.8,3.0,66.2,1.76,18.2,28.7,70.2,50.0,14.4,47.5,52.3,89.85,53.6
Golden State Warriors,98,Toronto Raptors,104,0,107.1,103.4,3.7,60.8,1.73,18.0,26.4,73.9,50.6,14.2,51.8,55.6,95.57,52.2,109.5,105.9,3.6,56.7,1.44,16.3,30.3,72.0,51.0,15.5,51.1,56.1,91.92,52.0
Utah Jazz,91,Indiana Pacers,94,0,101.0,113.9,-12.9,56.4,1.32,15.8,29.7,74.2,50.2,16.3,48.2,51.8,91.56,40.9,98.2,103.4,-5.2,54.8,1.22,14.8,28.3,71.1,50.2,16.2,46.0,51.0,90.31,47.9
Philadelphia 76ers,81,Orlando Magic,92,0,96.5,108.6,-12.1,59.5,1.25,15.8,29.3,68.7,47.5,17.4,46.6,49.7,97.94,40.2,101.3,107.0,-5.7,56.2,1.4,16.4,29.3,71.8,50.5,15.9,48.6,52.2,94.66,47.2
Charlotte Bobcats,99,Oklahoma City Thunder,116,0,109.2,108.4,0.9,57.4,1.91,17.3,29.3,71.4,50.4,12.5,50.7,54.7,91.8,52.4,111.1,102.9,8.3,59.2,1.5,17.1,27.2,74.0,51.7,15.5,53.0,57.8,97.99,54.7
Dallas Mavericks,106,San Antonio Spurs,112,0,110.2,108.0,2.2,59.3,1.65,17.7,28.6,69.3,49.3,14.6,52.9,56.9,95.06,52.7,115.6,97.4,18.3,66.8,2.1,20.5,28.1,74.5,52.4,13.9,55.2,58.5,96.91,60.5
Atlanta Hawks,120,Phoenix Suns,129,0,102.9,107.9,-5.0,64.3,1.5,17.6,25.9,72.6,48.2,16.0,49.4,53.8,95.44,46.1,109.7,107.1,2.6,51.4,1.21,15.4,28.5,72.7,51.1,16.9,54.2,57.9,97.84,50.8
Memphis Grizzlies,110,Washington Wizards,104,1,107.8,101.8,6.0,56.0,1.59,17.3,32.6,71.8,52.3,15.2,51.2,54.2,89.88,54.6,107.1,106.0,1.1,58.9,1.54,17.4,29.7,70.7,50.0,15.6,51.7,54.9,94.37,49.8
Chicago Bulls,80,Brooklyn Nets,96,0,102.8,99.8,3.0,66.2,1.76,18.2,28.7,70.2,50.0,14.4,47.5,52.3,89.85,53.6,110.3,104.3,6.0,57.3,1.55,17.0,24.4,66.1,45.7,14.6,54.6,58.4,91.86,53.2
New York Knicks,85,Detroit Pistons,96,0,111.3,108.3,2.9,53.6,1.66,16.3,28.8,68.0,48.9,13.3,52.4,56.2,90.88,51.3,104.3,110.4,-6.1,57.4,1.62,16.6,32.6,69.6,50.5,14.3,47.9,51.0,95.78,46.3
Charlotte Bobcats,107,Miami Heat,124,0,109.2,108.4,0.9,57.4,1.91,17.3,29.3,71.4,50.4,12.5,50.7,54.7,91.8,52.4,109.4,105.5,3.9,57.8,1.5,17.6,26.9,67.6,48.4,15.8,53.9,57.8,89.59,53.2
Utah Jazz,88,Milwaukee Bucks,114,0,101.0,113.9,-12.9,56.4,1.32,15.8,29.7,74.2,50.2,16.3,48.2,51.8,91.56,40.9,109.1,115.3,-6.2,59.8,1.74,17.3,33.5,67.5,49.9,14.1,49.3,53.8,92.99,46.8
Minnesota Timberwolves,132,Denver Nuggets,128,1,110.4,110.1,0.3,62.9,1.83,18.0,28.7,68.9,48.2,13.6,50.2,55.5,99.57,51.2,106.1,109.1,-2.9,61.0,1.48,17.3,27.8,71.1,49.3,16.0,51.4,55.2,101.06,48.0
Los Angeles Lakers,107,Portland Trail Blazers,106,1,105.4,114.4,-9.0,64.4,1.74,18.6,24.0,68.4,45.1,14.6,51.0,54.9,103.43,45.0,106.6,105.1,1.5,57.9,1.5,16.2,29.2,71.5,50.7,14.7,49.1,53.9,94.78,50.1
New Orleans Pelicans,89,Sacramento Kings,96,0,107.2,109.4,-2.2,56.0,1.51,16.5,28.3,68.5,48.9,14.7,50.1,55.3,93.24,50.1,104.0,106.3,-2.2,47.4,1.0,13.4,35.0,77.3,55.8,18.1,48.1,52.9,94.35,47.1
San Antonio Spurs,122,Cleveland Cavaliers,101,1,115.6,97.4,18.3,66.8,2.1,20.5,28.1,74.5,52.4,13.9,55.2,58.5,96.91,60.5,105.1,109.9,-4.9,59.1,1.53,17.4,27.9,72.4,50.7,15.5,51.3,54.7,93.33,46.7
Golden State Warriors,98,Indiana Pacers,96,1,107.1,103.4,3.7,60.8,1.73,18.0,26.4,73.9,50.6,14.2,51.8,55.6,95.57,52.2,98.2,103.4,-5.2,54.8,1.22,14.8,28.3,71.1,50.2,16.2,46.0,51.0,90.31,47.9
Miami Heat,103,Houston Rockets,106,0,109.4,105.5,3.9,57.8,1.5,17.6,26.9,67.6,48.4,15.8,53.9,57.8,89.59,53.2,113.1,105.3,7.8,59.2,1.43,17.1,32.3,69.2,51.4,16.6,54.2,58.3,96.74,54.3
Philadelphia 76ers,92,Oklahoma City Thunder,125,0,96.5,108.6,-12.1,59.5,1.25,15.8,29.3,68.7,47.5,17.4,46.6,49.7,97.94,40.2,111.1,102.9,8.3,59.2,1.5,17.1,27.2,74.0,51.7,15.5,53.0,57.8,97.99,54.7
Los Angeles Clippers,104,Phoenix Suns,96,1,112.0,100.5,11.6,63.6,1.79,19.0,30.1,68.3,50.1,14.8,53.9,57.3,97.43,57.4,109.7,107.1,2.6,51.4,1.21,15.4,28.5,72.7,51.1,16.9,54.2,57.9,97.84,50.8
New Orleans Pelicans,132,Los Angeles Lakers,125,1,107.2,109.4,-2.2,56.0,1.51,16.5,28.3,68.5,48.9,14.7,50.1,55.3,93.24,50.1,105.4,114.4,-9.0,64.4,1.74,18.6,24.0,68.4,45.1,14.6,51.0,54.9,103.43,45.0
Indiana Pacers,87,Charlotte Bobcats,109,0,98.2,103.4,-5.2,54.8,1.22,14.8,28.3,71.1,50.2,16.2,46.0,51.0,90.31,47.9,109.2,108.4,0.9,57.4,1.91,17.3,29.3,71.4,50.4,12.5,50.7,54.7,91.8,52.4
Houston Rockets,101,Orlando Magic,89,1,113.1,105.3,7.8,59.2,1.43,17.1,32.3,69.2,51.4,16.6,54.2,58.3,96.74,54.3,101.3,107.0,-5.7,56.2,1.4,16.4,29.3,71.8,50.5,15.9,48.6,52.2,94.66,47.2
Utah Jazz,91,Washington Wizards,104,0,101.0,113.9,-12.9,56.4,1.32,15.8,29.7,74.2,50.2,16.3,48.2,51.8,91.56,40.9,107.1,106.0,1.1,58.9,1.54,17.4,29.7,70.7,50.0,15.6,51.7,54.9,94.37,49.8
Golden State Warriors,108,Boston Celtics,88,1,107.1,103.4,3.7,60.8,1.73,18.0,26.4,73.9,50.6,14.2,51.8,55.6,95.57,52.2,103.2,110.3,-7.1,62.8,1.53,17.2,33.4,70.4,50.6,15.9,47.2,51.2,91.93,44.3
Memphis Grizzlies,94,Brooklyn Nets,103,0,107.8,101.8,6.0,56.0,1.59,17.3,32.6,71.8,52.3,15.2,51.2,54.2,89.88,54.6,110.3,104.3,6.0,57.3,1.55,17.0,24.4,66.1,45.7,14.6,54.6,58.4,91.86,53.2
Chicago Bulls,105,Detroit Pistons,94,1,102.8,99.8,3.0,66.2,1.76,18.2,28.7,70.2,50.0,14.4,47.5,52.3,89.85,53.6,104.3,110.4,-6.1,57.4,1.62,16.6,32.6,69.6,50.5,14.3,47.9,51.0,95.78,46.3
Dallas Mavericks,110,Denver Nuggets,115,0,110.2,108.0,2.2,59.3,1.65,17.7,28.6,69.3,49.3,14.6,52.9,56.9,95.06,52.7,106.1,109.1,-2.9,61.0,1.48,17.3,27.8,71.1,49.3,16.0,51.4,55.2,101.06,48.0
Sacramento Kings,116,Milwaukee Bucks,102,1,104.0,106.3,-2.2,47.4,1.0,13.4,35.0,77.3,55.8,18.1,48.1,52.9,94.35,47.1,109.1,115.3,-6.2,59.8,1.74,17.3,33.5,67.5,49.9,14.1,49.3,53.8,92.99,46.8
New York Knicks,118,Minnesota Timberwolves,106,1,111.3,108.3,2.9,53.6,1.66,16.3,28.8,68.0,48.9,13.3,52.4,56.2,90.88,51.3,110.4,110.1,0.3,62.9,1.83,18.0,28.7,68.9,48.2,13.6,50.2,55.5,99.57,51.2
Atlanta Hawks,78,Portland Trail Blazers,102,0,102.9,107.9,-5.0,64.3,1.5,17.6,25.9,72.6,48.2,16.0,49.4,53.8,95.44,46.1,106.6,105.1,1.5,57.9,1.5,16.2,29.2,71.5,50.7,14.7,49.1,53.9,94.78,50.1
Miami Heat,87,San Antonio Spurs,111,0,109.4,105.5,3.9,57.8,1.5,17.6,26.9,67.6,48.4,15.8,53.9,57.8,89.59,53.2,115.6,97.4,18.3,66.8,2.1,20.5,28.1,74.5,52.4,13.9,55.2,58.5,96.91,60.5
Oklahoma City Thunder,122,Phoenix Suns,128,0,111.1,102.9,8.3,59.2,1.5,17.1,27.2,74.0,51.7,15.5,53.0,57.8,97.99,54.7,109.7,107.1,2.6,51.4,1.21,15.4,28.5,72.7,51.1,16.9,54.2,57.9,97.84,50.8
Los Angeles Clippers,142,Los Angeles Lakers,94,1,112.0,100.5,11.6,63.6,1.79,19.0,30.1,68.3,50.1,14.8,53.9,57.3,97.43,57.4,105.4,114.4,-9.0,64.4,1.74,18.6,24.0,68.4,45.1,14.6,51.0,54.9,103.43,45.0
Cleveland Cavaliers,92,Charlotte Bobcats,101,0,105.1,109.9,-4.9,59.1,1.53,17.4,27.9,72.4,50.7,15.5,51.3,54.7,93.33,46.7,109.2,108.4,0.9,57.4,1.91,17.3,29.3,71.4,50.4,12.5,50.7,54.7,91.8,52.4
Memphis Grizzlies,85,Chicago Bulls,77,1,107.8,101.8,6.0,56.0,1.59,17.3,32.6,71.8,52.3,15.2,51.2,54.2,89.88,54.6,102.8,99.8,3.0,66.2,1.76,18.2,28.7,70.2,50.0,14.4,47.5,52.3,89.85,53.6
