Team1,Team1Score,Team2,Team2Score,Team1Win,Team1OFFRTG,Team1DEFRTG,Team1NETRTG,Team1AST%,Team1AST/TO,"Team1AST
RATIO",Team1OREB%,Team1DREB%,Team1REB%,Team1TOV%,Team1EFG%,Team1TS%,Team1PACE,Team1PIE,Team2OFFRTG,Team2DEFRTG,Team2NETRTG,Team2AST%,Team2AST/TO,"Team2AST
RATIO",Team2OREB%,Team2DREB%,Team2REB%,Team2TOV%,Team2EFG%,Team2TS%,Team2PACE,Team2PIE
Sacramento Kings,91,Portland Trail Blazers,104,0,102.9,107.3,-4.4,59.2,1.65,16.7,28.6,71.4,49.1,13.9,47.0,51.3,93.06,46.1,109.9,103.6,6.3,59.0,1.62,17.2,32.4,70.7,51.6,15.0,51.4,55.2,94.64,54.5
Utah Jazz,91,Toronto Raptors,115,0,97.1,107.3,-10.2,55.7,1.12,14.9,32.0,68.7,49.3,18.3,45.9,49.9,92.46,42.5,102.7,102.6,0.1,50.8,1.18,13.8,32.0,69.5,50.1,15.7,46.5,51.7,92.51,47.4
Orlando Magic,94,Atlanta Hawks,104,0,103.3,104.2,-0.9,58.2,1.28,16.9,26.2,73.4,50.6,17.8,51.8,55.6,96.04,49.1,101.8,102.8,-1.1,64.8,1.58,18.2,24.9,74.1,49.8,15.6,50.4,54.2,96.06,51.1
Indiana Pacers,96,Brooklyn Nets,91,1,104.1,91.6,12.5,57.5,1.3,16.2,31.9,70.3,52.5,17.1,49.4,53.7,92.49,61.7,101.5,108.6,-7.1,56.6,1.32,15.5,29.2,70.2,49.5,15.9,47.6,52.4,93.25,45.9
Philadelphia 76ers,125,Cleveland Cavaliers,127,0,100.1,106.7,-6.6,58.3,1.3,16.3,30.3,71.0,50.3,17.3,48.5,51.6,99.99,44.9,96.1,105.6,-9.5,51.9,1.08,14.2,29.2,70.5,49.1,17.5,46.1,49.9,94.04,41.8
Boston Celtics,111,Miami Heat,110,1,98.8,102.6,-3.8,49.4,1.09,14.3,29.3,70.0,49.5,17.3,47.9,51.6,94.44,46.2,111.7,100.3,11.4,64.0,1.59,19.4,23.4,70.0,48.7,16.5,56.7,60.8,93.54,59.1
Los Angeles Clippers,107,Houston Rockets,94,1,109.9,103.8,6.1,63.6,1.68,18.4,29.6,72.0,51.3,15.3,52.5,56.2,95.54,53.6,110.5,104.4,6.1,57.9,1.19,16.3,31.2,68.8,52.3,18.5,55.7,59.6,97.85,56.4
Golden State Warriors,90,Memphis Grizzlies,108,0,102.3,99.5,2.7,59.8,1.32,17.0,27.1,72.4,51.0,17.5,51.8,54.8,96.33,52.3,102.3,104.4,-2.1,60.8,1.54,17.5,29.9,70.3,50.4,15.7,48.5,52.9,90.21,50.7
Dallas Mavericks,91,Milwaukee Bucks,83,1,106.5,105.7,0.8,57.8,1.47,16.9,28.5,71.0,49.4,15.6,51.2,55.4,97.26,50.1,95.3,105.3,-10.0,63.0,1.3,16.5,28.1,69.3,47.9,17.3,45.9,49.7,92.91,43.3
Portland Trail Blazers,96,Sacramento Kings,85,1,109.9,103.6,6.3,59.0,1.62,17.2,32.4,70.7,51.6,15.0,51.4,55.2,94.64,54.5,102.9,107.3,-4.4,59.2,1.65,16.7,28.6,71.4,49.1,13.9,47.0,51.3,93.06,46.1
San Antonio Spurs,120,New York Knicks,89,1,105.4,94.9,10.5,60.9,1.68,18.8,23.2,73.9,49.7,15.2,53.4,56.1,96.59,57.4,101.1,109.2,-8.1,54.0,1.66,15.4,27.9,70.2,47.2,12.6,46.5,49.8,91.88,43.3
Washington Wizards,105,Oklahoma City Thunder,106,0,102.1,103.2,-1.1,63.3,1.54,18.0,26.3,70.4,47.7,16.0,50.0,53.1,94.45,49.6,104.5,99.8,4.7,58.6,1.31,16.2,29.2,72.5,51.8,16.7,48.8,54.4,97.63,54.0
New Orleans Pelicans,94,Phoenix Suns,101,0,107.1,105.1,1.9,58.1,1.69,17.2,31.6,70.8,50.3,14.2,49.5,53.5,95.96,51.5,105.7,104.5,1.2,49.7,1.17,14.7,27.9,68.8,48.7,16.6,52.2,55.7,95.38,50.3
Minnesota Timberwolves,113,Los Angeles Lakers,90,1,105.9,101.2,4.6,60.3,1.58,16.7,32.6,71.4,51.1,14.7,47.5,52.5,99.29,52.3,102.2,102.6,-0.4,64.8,1.64,18.1,25.3,69.3,48.0,15.2,50.2,53.2,98.0,48.3
Atlanta Hawks,103,Charlotte Bobcats,94,1,101.8,102.8,-1.1,64.8,1.58,18.2,24.9,74.1,49.8,15.6,50.4,54.2,96.06,51.1,97.3,99.4,-2.1,57.3,1.25,14.7,32.4,71.1,51.2,16.2,43.9,48.7,91.56,48.0
Memphis Grizzlies,79,Indiana Pacers,95,0,102.3,104.4,-2.1,60.8,1.54,17.5,29.9,70.3,50.4,15.7,48.5,52.9,90.21,50.7,104.1,91.6,12.5,57.5,1.3,16.2,31.9,70.3,52.5,17.1,49.4,53.7,92.49,61.7
San Antonio Spurs,109,Philadelphia 76ers,85,1,105.4,94.9,10.5,60.9,1.68,18.8,23.2,73.9,49.7,15.2,53.4,56.1,96.59,57.4,100.1,106.7,-6.6,58.3,1.3,16.3,30.3,71.0,50.3,17.3,48.5,51.6,99.99,44.9
Orlando Magic,105,Boston Celtics,120,0,103.3,104.2,-0.9,58.2,1.28,16.9,26.2,73.4,50.6,17.8,51.8,55.6,96.04,49.1,98.8,102.6,-3.8,49.4,1.09,14.3,29.3,70.0,49.5,17.3,47.9,51.6,94.44,46.2
Cleveland Cavaliers,81,Chicago Bulls,96,0,96.1,105.6,-9.5,51.9,1.08,14.2,29.2,70.5,49.1,17.5,46.1,49.9,94.04,41.8,100.8,99.6,1.2,61.1,1.33,16.6,33.8,69.3,51.9,17.4,46.3,50.9,91.5,51.5
Toronto Raptors,104,Houston Rockets,110,0,102.7,102.6,0.1,50.8,1.18,13.8,32.0,69.5,50.1,15.7,46.5,51.7,92.51,47.4,110.5,104.4,6.1,57.9,1.19,16.3,31.2,68.8,52.3,18.5,55.7,59.6,97.85,56.4
Denver Nuggets,100,Utah Jazz,81,1,106.8,104.8,2.0,56.1,1.51,16.2,30.6,69.1,50.0,14.7,50.2,53.9,99.0,51.0,97.1,107.3,-10.2,55.7,1.12,14.9,32.0,68.7,49.3,18.3,45.9,49.9,92.46,42.5
Detroit Pistons,103,Portland Trail Blazers,109,0,103.2,106.1,-2.9,52.1,1.38,15.3,32.2,70.4,49.6,15.3,48.2,51.1,93.72,46.2,109.9,103.6,6.3,59.0,1.62,17.2,32.4,70.7,51.6,15.0,51.4,55.2,94.64,54.5
Minnesota Timberwolves,107,Los Angeles Clippers,109,0,105.9,101.2,4.6,60.3,1.58,16.7,32.6,71.4,51.1,14.7,47.5,52.5,99.29,52.3,109.9,103.8,6.1,63.6,1.68,18.4,29.6,72.0,51.3,15.3,52.5,56.2,95.54,53.6
Milwaukee Bucks,95,Miami Heat,118,0,95.3,105.3,-10.0,63.0,1.3,16.5,28.1,69.3,47.9,17.3,45.9,49.7,92.91,43.3,111.7,100.3,11.4,64.0,1.59,19.4,23.4,70.0,48.7,16.5,56.7,60.8,93.54,59.1
Washington Wizards,95,Dallas Mavericks,105,0,102.1,103.2,-1.1,63.3,1.54,18.0,26.3,70.4,47.7,16.0,50.0,53.1,94.45,49.6,106.5,105.7,0.8,57.8,1.47,16.9,28.5,71.0,49.4,15.6,51.2,55.4,97.26,50.1
Detroit Pistons,95,Golden State Warriors,113,0,103.2,106.1,-2.9,52.1,1.38,15.3,32.2,70.4,49.6,15.3,48.2,51.1,93.72,46.2,102.3,99.5,2.7,59.8,1.32,17.0,27.1,72.4,51.0,17.5,51.8,54.8,96.33,52.3
New Orleans Pelicans,95,Los Angeles Lakers,116,0,107.1,105.1,1.9,58.1,1.69,17.2,31.6,70.8,50.3,14.2,49.5,53.5,95.96,51.5,102.2,102.6,-0.4,64.8,1.64,18.1,25.3,69.3,48.0,15.2,50.2,53.2,98.0,48.3
Milwaukee Bucks,91,Orlando Magic,94,0,95.3,105.3,-10.0,63.0,1.3,16.5,28.1,69.3,47.9,17.3,45.9,49.7,92.91,43.3,103.3,104.2,-0.9,58.2,1.28,16.9,26.2,73.4,50.6,17.8,51.8,55.6,96.04,49.1
Houston Rockets,117,Philadelphia 76ers,123,0,110.5,104.4,6.1,57.9,1.19,16.3,31.2,68.8,52.3,18.5,55.7,59.6,97.85,56.4,100.1,106.7,-6.6,58.3,1.3,16.3,30.3,71.0,50.3,17.3,48.5,51.6,99.99,44.9
Charlotte Bobcats,89,Boston Celtics,83,1,97.3,99.4,-2.1,57.3,1.25,14.7,32.4,71.1,51.2,16.2,43.9,48.7,91.56,48.0,98.8,102.6,-3.8,49.4,1.09,14.3,29.3,70.0,49.5,17.3,47.9,51.6,94.44,46.2
New York Knicks,95,Atlanta Hawks,91,1,101.1,109.2,-8.1,54.0,1.66,15.4,27.9,70.2,47.2,12.6,46.5,49.8,91.88,43.3,101.8,102.8,-1.1,64.8,1.58,18.2,24.9,74.1,49.8,15.6,50.4,54.2,96.06,51.1
Toronto Raptors,103,Memphis Grizzlies,87,1,102.7,102.6,0.1,50.8,1.18,13.8,32.0,69.5,50.1,15.7,46.5,51.7,92.51,47.4,102.3,104.4,-2.1,60.8,1.54,17.5,29.9,70.3,50.4,15.7,48.5,52.9,90.21,50.7
Cleveland Cavaliers,95,Minnesota Timberwolves,124,0,96.1,105.6,-9.5,51.9,1.08,14.2,29.2,70.5,49.1,17.5,46.1,49.9,94.04,41.8,105.9,101.2,4.6,60.3,1.58,16.7,32.6,71.4,51.1,14.7,47.5,52.5,99.29,52.3
Washington Wizards,79,San Antonio Spurs,92,0,102.1,103.2,-1.1,63.3,1.54,18.0,26.3,70.4,47.7,16.0,50.0,53.1,94.45,49.6,105.4,94.9,10.5,60.9,1.68,18.8,23.2,73.9,49.7,15.2,53.4,56.1,96.59,57.4
Los Angeles Lakers,99,Denver Nuggets,111,0,102.2,102.6,-0.4,64.8,1.64,18.1,25.3,69.3,48.0,15.2,50.2,53.2,98.0,48.3,106.8,104.8,2.0,56.1,1.51,16.2,30.6,69.1,50.0,14.7,50.2,53.9,99.0,51.0
New Orleans Pelicans,105,Utah Jazz,111,0,107.1,105.1,1.9,58.1,1.69,17.2,31.6,70.8,50.3,14.2,49.5,53.5,95.96,51.5,97.1,107.3,-10.2,55.7,1.12,14.9,32.0,68.7,49.3,18.3,45.9,49.9,92.46,42.5
Phoenix Suns,89,Portland Trail Blazers,90,0,105.7,104.5,1.2,49.7,1.17,14.7,27.9,68.8,48.7,16.6,52.2,55.7,95.38,50.3,109.9,103.6,6.3,59.0,1.62,17.2,32.4,70.7,51.6,15.0,51.4,55.2,94.64,54.5
Brooklyn Nets,86,Sacramento Kings,107,0,101.5,108.6,-7.1,56.6,1.32,15.5,29.2,70.2,49.5,15.9,47.6,52.4,93.25,45.9,102.9,107.3,-4.4,59.2,1.65,16.7,28.6,71.4,49.1,13.9,47.0,51.3,93.06,46.1
Oklahoma City Thunder,103,Los Angeles Clippers,111,0,104.5,99.8,4.7,58.6,1.31,16.2,29.2,72.5,51.8,16.7,48.8,54.4,97.63,54.0,109.9,103.8,6.1,63.6,1.68,18.4,29.6,72.0,51.3,15.3,52.5,56.2,95.54,53.6
Houston Rockets,109,New York Knicks,106,1,110.5,104.4,6.1,57.9,1.19,16.3,31.2,68.8,52.3,18.5,55.7,59.6,97.85,56.4,101.1,109.2,-8.1,54.0,1.66,15.4,27.9,70.2,47.2,12.6,46.5,49.8,91.88,43.3
Oklahoma City Thunder,115,Golden State Warriors,116,0,104.5,99.8,4.7,58.6,1.31,16.2,29.2,72.5,51.8,16.7,48.8,54.4,97.63,54.0,102.3,99.5,2.7,59.8,1.32,17.0,27.1,72.4,51.0,17.5,51.8,54.8,96.33,52.3
Milwaukee Bucks,77,Indiana Pacers,104,0,95.3,105.3,-10.0,63.0,1.3,16.5,28.1,69.3,47.9,17.3,45.9,49.7,92.91,43.3,104.1,91.6,12.5,57.5,1.3,16.2,31.9,70.3,52.5,17.1,49.4,53.7,92.49,61.7
Chicago Bulls,96,Toronto Raptors,80,1,100.8,99.6,1.2,61.1,1.33,16.6,33.8,69.3,51.9,17.4,46.3,50.9,91.5,51.5,102.7,102.6,0.1,50.8,1.18,13.8,32.0,69.5,50.1,15.7,46.5,51.7,92.51,47.4
Philadelphia 76ers,103,Atlanta Hawks,113,0,100.1,106.7,-6.6,58.3,1.3,16.3,30.3,71.0,50.3,17.3,48.5,51.6,99.99,44.9,101.8,102.8,-1.1,64.8,1.58,18.2,24.9,74.1,49.8,15.6,50.4,54.2,96.06,51.1
Portland Trail Blazers,109,Boston Celtics,96,1,109.9,103.6,6.3,59.0,1.62,17.2,32.4,70.7,51.6,15.0,51.4,55.2,94.64,54.5,98.8,102.6,-3.8,49.4,1.09,14.3,29.3,70.0,49.5,17.3,47.9,51.6,94.44,46.2
Charlotte Bobcats,86,Cleveland Cavaliers,80,1,97.3,99.4,-2.1,57.3,1.25,14.7,32.4,71.1,51.2,16.2,43.9,48.7,91.56,48.0,96.1,105.6,-9.5,51.9,1.08,14.2,29.2,70.5,49.1,17.5,46.1,49.9,94.04,41.8
Dallas Mavericks,104,Miami Heat,110,0,106.5,105.7,0.8,57.8,1.47,16.9,28.5,71.0,49.4,15.6,51.2,55.4,97.26,50.1,111.7,100.3,11.4,64.0,1.59,19.4,23.4,70.0,48.7,16.5,56.7,60.8,93.54,59.1
Minnesota Timberwolves,113,Denver Nuggets,117,0,105.9,101.2,4.6,60.3,1.58,16.7,32.6,71.4,51.1,14.7,47.5,52.5,99.29,52.3,106.8,104.8,2.0,56.1,1.51,16.2,30.6,69.1,50.0,14.7,50.2,53.9,99.0,51.0
Brooklyn Nets,100,Phoenix Suns,98,1,101.5,108.6,-7.1,56.6,1.32,15.5,29.2,70.2,49.5,15.9,47.6,52.4,93.25,45.9,105.7,104.5,1.2,49.7,1.17,14.7,27.9,68.8,48.7,16.6,52.2,55.7,95.38,50.3
San Antonio Spurs,91,Utah Jazz,82,1,105.4,94.9,10.5,60.9,1.68,18.8,23.2,73.9,49.7,15.2,53.4,56.1,96.59,57.4,97.1,107.3,-10.2,55.7,1.12,14.9,32.0,68.7,49.3,18.3,45.9,49.9,92.46,42.5
Memphis Grizzlies,89,Los Angeles Lakers,86,1,102.3,104.4,-2.1,60.8,1.54,17.5,29.9,70.3,50.4,15.7,48.5,52.9,90.21,50.7,102.2,102.6,-0.4,64.8,1.64,18.1,25.3,69.3,48.0,15.2,50.2,53.2,98.0,48.3
Detroit Pistons,97,Sacramento Kings,90,1,103.2,106.1,-2.9,52.1,1.38,15.3,32.2,70.4,49.6,15.3,48.2,51.1,93.72,46.2,102.9,107.3,-4.4,59.2,1.65,16.7,28.6,71.4,49.1,13.9,47.0,51.3,93.06,46.1
Miami Heat,97,Charlotte Bobcats,81,1,111.7,100.3,11.4,64.0,1.59,19.4,23.4,70.0,48.7,16.5,56.7,60.8,93.54,59.1,97.3,99.4,-2.1,57.3,1.25,14.7,32.4,71.1,51.2,16.2,43.9,48.7,91.56,48.0
Dallas Mavericks,108,Orlando Magic,100,1,106.5,105.7,0.8,57.8,1.47,16.9,28.5,71.0,49.4,15.6,51.2,55.4,97.26,50.1,103.3,104.2,-0.9,58.2,1.28,16.9,26.2,73.4,50.6,17.8,51.8,55.6,96.04,49.1
Cleveland Cavaliers,103,Washington Wizards,96,1,96.1,105.6,-9.5,51.9,1.08,14.2,29.2,70.5,49.1,17.5,46.1,49.9,94.04,41.8,102.1,103.2,-1.1,63.3,1.54,18.0,26.3,70.4,47.7,16.0,50.0,53.1,94.45,49.6
Atlanta Hawks,110,New York Knicks,90,1,101.8,102.8,-1.1,64.8,1.58,18.2,24.9,74.1,49.8,15.6,50.4,54.2,96.06,51.1,101.1,109.2,-8.1,54.0,1.66,15.4,27.9,70.2,47.2,12.6,46.5,49.8,91.88,43.3
Indiana Pacers,94,Chicago Bulls,110,0,104.1,91.6,12.5,57.5,1.3,16.2,31.9,70.3,52.5,17.1,49.4,53.7,92.49,61.7,100.8,99.6,1.2,61.1,1.33,16.6,33.8,69.3,51.9,17.4,46.3,50.9,91.5,51.5
Denver Nuggets,111,Houston Rockets,122,0,106.8,104.8,2.0,56.1,1.51,16.2,30.6,69.1,50.0,14.7,50.2,53.9,99.0,51.0,110.5,104.4,6.1,57.9,1.19,16.3,31.2,68.8,52.3,18.5,55.7,59.6,97.85,56.4
Boston Celtics,88,Minnesota Timberwolves,106,0,98.8,102.6,-3.8,49.4,1.09,14.3,29.3,70.0,49.5,17.3,47.9,51.6,94.44,46.2,105.9,101.2,4.6,60.3,1.58,16.7,32.6,71.4,51.1,14.7,47.5,52.5,99.29,52.3
Philadelphia 76ers,98,New Orleans Pelicans,135,0,100.1,106.7,-6.6,58.3,1.3,16.3,30.3,71.0,50.3,17.3,48.5,51.6,99.99,44.9,107.1,105.1,1.9,58.1,1.69,17.2,31.6,70.8,50.3,14.2,49.5,53.5,95.96,51.5
Oklahoma City Thunder,92,Milwaukee Bucks,79,1,104.5,99.8,4.7,58.6,1.31,16.2,29.2,72.5,51.8,16.7,48.8,54.4,97.63,54.0,95.3,105.3,-10.0,63.0,1.3,16.5,28.1,69.3,47.9,17.3,45.9,49.7,92.91,43.3
Utah Jazz,88,Golden State Warriors,102,0,97.1,107.3,-10.2,55.7,1.12,14.9,32.0,68.7,49.3,18.3,45.9,49.9,92.46,42.5,102.3,99.5,2.7,59.8,1.32,17.0,27.1,72.4,51.0,17.5,51.8,54.8,96.33,52.3
Brooklyn Nets,103,Los Angeles Clippers,110,0,101.5,108.6,-7.1,56.6,1.32,15.5,29.2,70.2,49.5,15.9,47.6,52.4,93.25,45.9,109.9,103.8,6.1,63.6,1.68,18.4,29.6,72.0,51.3,15.3,52.5,56.2,95.54,53.6
Portland Trail Blazers,118,Toronto Raptors,110,1,109.9,103.6,6.3,59.0,1.62,17.2,32.4,70.7,51.6,15.0,51.4,55.2,94.64,54.5,102.7,102.6,0.1,50.8,1.18,13.8,32.0,69.5,50.1,15.7,46.5,51.7,92.51,47.4
Memphis Grizzlies,97,Sacramento Kings,86,1,102.3,104.4,-2.1,60.8,1.54,17.5,29.9,70.3,50.4,15.7,48.5,52.9,90.21,50.7,102.9,107.3,-4.4,59.2,1.65,16.7,28.6,71.4,49.1,13.9,47.0,51.3,93.06,46.1
Detroit Pistons,99,Los Angeles Lakers,114,0,103.2,106.1,-2.9,52.1,1.38,15.3,32.2,70.4,49.6,15.3,48.2,51.1,93.72,46.2,102.2,102.6,-0.4,64.8,1.64,18.1,25.3,69.3,48.0,15.2,50.2,53.2,98.0,48.3
Portland Trail Blazers,108,Brooklyn Nets,98,1,109.9,103.6,6.3,59.0,1.62,17.2,32.4,70.7,51.6,15.0,51.4,55.2,94.64,54.5,101.5,108.6,-7.1,56.6,1.32,15.5,29.2,70.2,49.5,15.9,47.6,52.4,93.25,45.9
Charlotte Bobcats,81,Chicago Bulls,86,0,97.3,99.4,-2.1,57.3,1.25,14.7,32.4,71.1,51.2,16.2,43.9,48.7,91.56,48.0,100.8,99.6,1.2,61.1,1.33,16.6,33.8,69.3,51.9,17.4,46.3,50.9,91.5,51.5
Denver Nuggets,113,Oklahoma City Thunder,115,0,106.8,104.8,2.0,56.1,1.51,16.2,30.6,69.1,50.0,14.7,50.2,53.9,99.0,51.0,104.5,99.8,4.7,58.6,1.31,16.2,29.2,72.5,51.8,16.7,48.8,54.4,97.63,54.0
Philadelphia 76ers,94,Dallas Mavericks,97,0,100.1,106.7,-6.6,58.3,1.3,16.3,30.3,71.0,50.3,17.3,48.5,51.6,99.99,44.9,106.5,105.7,0.8,57.8,1.47,16.9,28.5,71.0,49.4,15.6,51.2,55.4,97.26,50.1
Golden State Warriors,98,Utah Jazz,87,1,102.3,99.5,2.7,59.8,1.32,17.0,27.1,72.4,51.0,17.5,51.8,54.8,96.33,52.3,97.1,107.3,-10.2,55.7,1.12,14.9,32.0,68.7,49.3,18.3,45.9,49.9,92.46,42.5
Memphis Grizzlies,106,Los Angeles Clippers,102,1,102.3,104.4,-2.1,60.8,1.54,17.5,29.9,70.3,50.4,15.7,48.5,52.9,90.21,50.7,109.9,103.8,6.1,63.6,1.68,18.4,29.6,72.0,51.3,15.3,52.5,56.2,95.54,53.6
Minnesota Timberwolves,100,Washington Wizards,104,0,105.9,101.2,4.6,60.3,1.58,16.7,32.6,71.4,51.1,14.7,47.5,52.5,99.29,52.3,102.1,103.2,-1.1,63.3,1.54,18.0,26.3,70.4,47.7,16.0,50.0,53.1,94.45,49.6
